"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,-0.484600685868131,7.02225656440373,-1.97117044610316,6.27486862624138,0.519098377042472,2
3,2.05267510114847,4.7311965824634,-1.38076743846092,2.48127008670732,0.666806042145059,3
4,2.05238270941417,4.9042700263048,-1.80348474759538,2.0255242726233,0.697974421479824,4
5,1.15175258592863,3.51569980656497,-2.22600625552439,3.16351962309172,0.714354046445077,5
6,1.08272896025689,3.53209541437997,-2.19056124350719,2.94203034801048,0.728580931918966,6
7,1.04844638691122,3.54119783736204,-2.21537592407072,2.86653707110474,0.727924428134947,7
8,0.948385391009099,3.43109344932371,-2.13653481928364,2.61271435479352,0.71278724107204,8
9,0.953821481217548,3.43977995520927,-2.10741035255322,2.51185984491016,0.7169135441428,9
10,1.09752700025534,3.10901919668856,-1.65795021674509,2.23357485798845,0.69705633543152,10
11,0.998634227721386,3.02225314410942,-1.83277617013944,2.11769886442181,0.655653325557051,11
12,0.96678420386356,3.00120110749744,-1.78149597044063,2.12995086902374,0.653167165916519,12
13,0.909246914486703,2.73721895927204,-1.60790819920873,1.89670450473098,0.622355365482733,13
14,0.889622272714163,2.78854443599311,-1.54611197776479,1.75412772650362,0.623376382863747,14
15,0.926382126645895,2.75277598176837,-1.48583849343996,1.69683808304902,0.621174557447791,15
16,0.924021394566502,2.68876765239527,-1.49935111033051,1.60908118486526,0.61159577741695,16
17,1.05685915580556,2.3033322809848,-1.28709057221579,1.37241231582722,0.570758537832251,17
18,1.00713508958067,2.33319345809981,-1.342744265907,1.19705217928894,0.564470123780871,18
19,1.0387120807428,2.21249598149401,-1.40470997071065,1.09553463883721,0.551781878583105,19
20,1.15356072065401,2.15545362388045,-1.34308270639527,1.01170363509628,0.549927997236975,20
21,1.22118702706011,1.99519663710994,-1.29534167594391,1.02710175266757,0.535493973416373,21
22,1.17475201914832,1.97706721421033,-1.26189670235716,0.937109243239302,0.514883567248368,22
23,1.25780424068442,1.79163204890253,-1.23703259574439,1.14840772104522,0.507533548813367,23
24,1.28174465914299,1.81841180289938,-1.1254809389335,0.997538105597698,0.502678166450505,24
25,1.34859727838626,1.71200875628,-1.05126546225177,0.987324413261697,0.479735231135187,25
26,1.30734787392115,1.68765776846092,-1.09720865509669,0.79551601711146,0.466157941432437,26
27,1.25802555732205,1.26787879215648,-0.977111865663957,0.743860423846405,0.415691941548137,27
28,1.29409412917941,1.05139092475351,-0.885412186856718,0.723447391665352,0.407819068465452,28
29,1.28773422976102,1.0345183565254,-0.875763146812286,0.676853689049094,0.405854477604615,29
30,1.26348327458707,0.971150889442773,-1.00610571913093,0.607682454760958,0.39501926823536,30
31,1.27267153406032,0.971189784331102,-1.00124775662505,0.610440578797798,0.394477077601082,31
32,1.32221259688038,0.908562989137495,-0.989180224287642,0.675780338789037,0.391709696560351,32
33,1.41460923256645,0.86975781903253,-0.878065217027768,0.515140667236358,0.362908707653444,33
34,1.38301123941701,0.870715268444159,-0.859271227531306,0.476525375658812,0.348006270818859,34
35,1.38491570803896,0.889460261830016,-0.835088368746129,0.411985245398961,0.346590993111452,35
36,1.38271760327736,0.888388511018431,-0.83397337313285,0.407781480613234,0.346313311894352,36
37,1.3458509018575,0.908656242648833,-0.880416107522465,0.268998675838858,0.339286680270434,37
38,1.33593980792557,0.918758222321758,-0.870916481540714,0.228377322550019,0.338481068946879,38
39,1.35959214063534,0.814135589580705,-0.824050704446048,0.326242825598975,0.32824696650408,39
