"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,-2.71971567353329,1.29738356053505,-3.13276995548938,1.37313271940099,-3.03829588972289,2
3,-1.41982298974818,0.485672115788585,-1.92955850597645,0.5650350189196,-1.55742078761212,3
4,-1.41995133763727,0.485900954136784,-1.92922383254437,0.564829590308128,-1.5573078744281,4
5,-1.55626320186791,0.530211531856623,-2.07320513525486,0.570894956549447,-1.6703517992052,5
6,-1.4505401706476,0.910843273447978,-2.76575750694385,0.671351631370289,-1.89611830911323,6
7,-1.58159176411462,0.887590661685853,-2.83020452156154,0.619093221832213,-2.02613807146547,7
8,-0.879392368139241,0.565067658671579,-1.84442108433928,0.479563607610398,-1.26471284785444,8
9,-0.738914569411131,0.620972756579466,-1.78826421770407,0.492963074942469,-1.17002166051829,9
10,-0.739346922277556,0.62178574106452,-1.79126306913407,0.494188411374423,-1.17128236912164,10
11,-0.236931268649316,0.676356417175137,-1.56193202141802,0.532477231356439,-0.859710693175841,11
12,-0.216177345658813,0.559867084668672,-1.35954242106387,0.429085333693085,-0.73383513516923,12
13,0.147729521797744,0.532683196177703,-1.15110607409825,0.393331238640411,-0.468940465887746,13
14,0.902087295256504,0.341953450182898,-0.217114104228741,0.377991985324893,0.326911303955684,14
15,0.874058954650984,0.327215928412283,-0.211712638340405,0.36755362197279,0.317941906730147,15
16,1.22378846619898,0.244411221283721,0.227553070677152,0.334572913783172,0.725707403364258,16
17,1.26149101383313,0.25012437211603,0.259963509230529,0.339191635343183,0.760772306019955,17
18,1.34645699975994,0.252120174209073,0.332544014688597,0.342683853323385,0.842357994674506,18
19,1.60042791194238,0.285840560846276,0.570327033010071,0.374337618528927,1.11573101656985,19
20,1.693748365805,0.259195000047682,0.687988123883162,0.384735804986759,1.22505613166056,20
21,1.68474890991487,0.245297063103268,0.701247474639498,0.387674508415129,1.23961975938155,21
22,1.54599594049988,0.287666088660902,0.577499788011771,0.372023465447486,1.12682505327132,22
23,1.57135776175788,0.279539717675371,0.648092483844034,0.354299954438708,1.1762474639112,23
24,2.20056915912428,0.351085988944131,1.42221611464849,0.252424669276387,1.89339713158675,24
25,1.99654844450424,0.381077723160558,1.25068102201366,0.22475770186853,1.72726094210397,25
26,2.20688279900545,0.30501850964391,1.35581181111409,0.237348407011415,1.84604118114116,26
27,2.38217979345675,0.312064510482214,1.59019061674258,0.193730236209843,2.05370363070846,27
28,2.48885456515469,0.255182475275424,1.67879833593102,0.215187380004067,2.14295307866043,28
29,2.13039858361078,0.190257382650763,1.57066303254006,0.147042351757433,1.8914392673717,29
30,1.98164847701803,0.194203301580993,1.47003282191109,0.128121462433523,1.76822026676613,30
31,2.06996114386811,0.217383102419261,1.55514746053784,0.148535903331403,1.85936415288493,31
32,1.78533784842769,0.197169363074316,1.31821437312497,0.118847393061486,1.60132242069183,32
33,1.73210944936139,0.198467872585242,1.28202946906319,0.112940732144695,1.55976910580098,33
34,1.49765133493461,0.142939808805771,1.13648712240829,0.103525821126717,1.34966512030994,34
35,1.27137488170892,0.120384889055119,0.931227165184196,0.0803357567017568,1.12974502066139,35
36,0.617840725834822,0.0809988010839027,0.304335574421283,0.0511616265377189,0.479186532247624,36
37,0.665105898284217,0.0803641385685369,0.328762311674963,0.0411153869002584,0.508050761122564,37
38,0.500276142614761,0.0589668819108456,0.249431056682367,0.0349479786266414,0.384867577818623,38
39,0.0867706235347914,0.0345822672592064,-0.241282343732956,0.0649953990702587,-0.0644577142893003,39
