"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,0.297324152352752,6.1578176243229,-0.845644147360116,5.88399270164545,0.639507616166967,2
3,2.48765108386715,4.86142947921857,-0.806959253567316,3.00005196871248,0.767504390763218,3
4,1.82416203653515,4.99432584659023,-0.583569905422512,3.2465227072416,0.780123137915374,4
5,1.92660976865855,4.86310768751403,-0.562717051465643,3.30132219317376,0.778902807785894,5
6,1.82091525511111,4.42584833707363,-0.421461387894035,3.1250154349375,0.762242826654452,6
7,1.54997637428974,4.13079885150702,-0.517915781629117,3.29944341908396,0.735632598718212,7
8,1.72642435642134,4.08127946666219,-0.38825563241229,3.30973336139354,0.728456109426233,8
9,1.63527943528134,3.10017964650881,-0.182989973027538,2.82118704598706,0.665850031285617,9
10,1.61616134279775,3.08669811596253,-0.403585134538733,2.53655940532449,0.66762525147625,10
11,1.61745347679445,3.04915531035182,-0.459126431579432,2.47281014808811,0.666547652671912,11
12,1.62463777229232,2.80666406101623,-0.478533774474773,2.44585457782739,0.64679746724721,12
13,1.51594625687612,2.68150706521653,-0.523716634508507,2.26144753835401,0.620545934842859,13
14,1.36134613577704,2.13885326445747,-0.616213809452083,2.09652328659928,0.564097111473579,14
15,1.25559766216978,1.92975213098575,-0.775316941512495,1.87307680557217,0.534168146311083,15
16,1.3360071632303,1.53559565843715,-0.744258672774641,1.564491860678,0.481842120812076,16
17,1.36992867358773,1.43548983702424,-0.673855843835018,1.60654675777277,0.475902445776736,17
18,1.36462897393845,1.42567883589771,-0.693404305652096,1.5893736402369,0.474798620856793,18
19,1.18590195948226,1.43416035828295,-0.767361613527959,1.26254824811408,0.440901605691091,19
20,1.37500561111857,1.28852867724748,-1.0585356596561,0.755872509755449,0.412162178452009,20
21,1.38766004455301,1.29456331041432,-0.987127098083437,0.819390226098783,0.410146682735824,21
22,1.39415591552975,1.24398065324778,-0.96828366030384,0.810687863748812,0.405493833337766,22
23,1.43079465323485,1.21156054916601,-0.965355070076709,0.832886781483223,0.40519433062717,23
24,1.43082451009444,1.14178333370104,-0.942042613002329,0.997598081899043,0.388609034336716,24
25,1.49448900473966,1.02728332113034,-0.900048906961628,0.793402515538038,0.378886052903429,25
26,1.48409643228993,1.03008728199623,-0.8943122790087,0.79272191203122,0.378150769151311,26
27,1.48420415778056,0.948960709916525,-0.92286038175674,0.726464205083122,0.370625032670843,27
28,1.36772637553076,0.920365258534534,-0.941854473549879,0.554125583636133,0.350220807124577,28
29,1.32483084414554,0.849441984988185,-0.926519391466235,0.609434059326812,0.347039046775609,29
30,1.32614581524409,0.843591456347295,-0.926393147911686,0.592913508461279,0.346711525271144,30
31,1.28196682051011,0.822358855875016,-0.983857339023898,0.463658573232885,0.338198079657602,31
32,1.23181878762739,0.6634579220309,-0.936831111265773,0.439568718009944,0.316261130397776,32
33,1.22571799985723,0.66182689887999,-0.910535328623578,0.411188061419989,0.311930542784733,33
34,1.24054421183834,0.573822580575551,-0.844070692279056,0.423288395658199,0.306157098902065,34
35,1.29033060961481,0.398558580425902,-0.741512806062914,0.382035321646137,0.29756087081196,35
36,1.31955603405554,0.394395364451805,-0.790520670864923,0.289349714585281,0.29821612045976,36
37,1.40087282607933,0.0236661001135207,-0.781835235991577,0.279012856691285,0.286659988992304,37
38,1.38730329214163,0.040951287368618,-0.846376097144115,0.208579618227723,0.283130485394236,38
39,1.37962561338574,0.00370285450675388,-0.829951407626637,0.112229819799408,0.280986559695388,39
