"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,0.36496482276464,1.1026283251103,-0.231254418825654,1.51633555168662,-0.114864021032797,2
3,-0.9338150842782,0.468273152930328,-1.48088558897099,0.589306848646265,-1.10255675432453,3
4,-1.26207415648537,0.483442797617489,-1.81952857078685,0.579716173278494,-1.45679321938361,4
5,-1.17220261934075,0.477405338224228,-1.73246918006199,0.576893087590509,-1.3562369164757,5
6,-1.18545005812519,0.77442786406906,-2.37834420769461,0.573523586422622,-1.863179640746,6
7,-1.33925915354174,0.757475537738597,-2.41853368565753,0.525096361986905,-1.95354125158797,7
8,-1.10566599681612,0.779452820762134,-2.20216523839338,0.560633974455517,-1.69714431088536,8
9,-0.875427122696785,0.726801703500485,-1.97381397661565,0.506962348630761,-1.45289915874083,9
10,-0.945300608593444,0.657178286530234,-1.95526767499059,0.520833829347109,-1.50282380003215,10
11,-0.956833502522824,0.667792822795736,-1.97702105461474,0.512282463208922,-1.51951798656264,11
12,0.231353347026406,0.40559509246506,-0.61153644850653,0.454531235982357,-0.258561671797534,12
13,0.762933724066565,0.409424066577157,-0.343153929896492,0.447998298385541,0.137768173516846,13
14,1.14094329046178,0.318557361653074,0.0494845230683978,0.424305290473887,0.538912598768983,14
15,1.13186117627679,0.292314582576697,0.0410643371308667,0.383779729797086,0.525769448459841,15
16,-0.374308837195454,0.257900937061652,-1.20528747656299,0.407083277672006,-0.860366943829953,16
17,-0.189151019456925,0.224975767640413,-1.06217699283154,0.410319215013184,-0.698816800025065,17
18,-0.102454845912949,0.27472665608279,-1.05329620904863,0.426548088179063,-0.658531824398752,18
19,-0.231144528691316,0.234421829566449,-1.11042717977418,0.453211245463877,-0.773834779587902,19
20,0.00125429044707615,0.220986978925071,-0.775255883819098,0.417406367460995,-0.513208492398234,20
21,-0.0268593272530012,0.208516889566832,-0.806821796846718,0.422027321585398,-0.542713643070023,21
22,0.0946544668642125,0.144666570260521,-0.68016088295842,0.46416349461008,-0.434804295983087,22
23,-0.194332473738357,0.151440443801877,-0.942991691475493,0.481199644015922,-0.711662537727207,23
24,-0.146958426472204,0.145036068066698,-0.874897814207124,0.469595521545159,-0.646644636724869,24
25,-0.021667580474039,0.184913344578183,-0.705532903186368,0.425841544973171,-0.485785109170958,25
26,0.479185222258489,0.209172484774669,-0.524966740906694,0.409751301975242,-0.134577755377323,26
27,0.928842600838883,0.171047975162596,0.00425805899491538,0.341407791767681,0.370667955908271,27
28,1.17400752667456,0.213717595369986,0.263321739975946,0.275053231589914,0.660057319156144,28
29,1.3190219630541,0.168647829689205,0.524026569584274,0.240419652929591,0.869796082941869,29
30,1.27118105853242,0.139519042156393,0.501188572466249,0.250693101687659,0.829426949524041,30
31,0.895593430484332,0.157279391932882,0.386805932424165,0.126809097227967,0.63082116679677,31
32,0.812178616257561,0.124799057531155,0.294404162172864,0.0896317223657232,0.546468468343161,32
33,0.644813843336886,0.141375398409417,0.2536219164501,0.0726677988272394,0.457213132701848,33
34,0.555326835907732,0.179474347542347,0.161141869455538,0.120483923000242,0.352536977633974,34
35,0.162470460819118,0.193803988391121,-0.21931564764327,0.0776231986152718,-0.0288209617172786,35
36,-0.00420775601389373,0.110096322576118,-0.322168569730703,0.0577771809015673,-0.158439871690799,36
37,0.171350930228523,0.072314537780345,-0.112685687453567,0.0410960810303558,0.0349570459480532,37
38,0.247741419146418,0.0517944673064124,-0.0574390401730201,0.0544998275155257,0.100411036725547,38
39,0.131742515088914,0.0169746907380675,-0.0812394850328316,0.0810720247094088,0.0297033613053033,39
