"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,1.74289181539618,0.929404650189998,1.19616840016691,1.39896504348738,1.54141284429225,2
3,-1.00969346274273,0.472551255239783,-1.55792262014682,0.589195702001394,-1.31414795553763,3
4,-0.873167429980325,0.454223366298453,-1.46310885262576,0.60929473001587,-1.18024146754986,4
5,-0.855909648988675,0.446813356454038,-1.44516891940172,0.608204786755467,-1.16563415306011,5
6,-1.3181385509611,0.585168731934021,-2.18566905722024,0.540631703933281,-1.79670348049537,6
7,-1.40135059994986,0.588838435198033,-2.24600923668775,0.530767950844984,-1.85370839264853,7
8,-1.3203632381402,0.539405194683156,-2.19384751322049,0.462875920289306,-1.78040317489074,8
9,-0.984893790147602,0.564092619202037,-1.93713683614905,0.509477466798681,-1.48801628393965,9
10,-0.808311679925848,0.428851063718674,-1.64160253820821,0.514054910594725,-1.25848037960555,10
11,-0.504681510898173,0.369478015572594,-1.39156245866724,0.477574919339731,-0.961993678997846,11
12,-0.50582784226921,0.368161354376097,-1.38905607101227,0.47921195053264,-0.9612802630507,12
13,0.345272002893121,0.406351029225562,-0.625980646278287,0.553409198437649,-0.168227724985928,13
14,0.617392614186164,0.311303088547268,-0.368500968666095,0.43393353586666,0.106321827840967,14
15,1.00085862170214,0.229812217313808,0.0852159105771822,0.397693029341619,0.533245587662047,15
16,0.865526732966358,0.232584261046747,-0.0420349741747706,0.395235752001637,0.402404713570706,16
17,0.841299458058075,0.229802033513192,-0.0918837861714983,0.387380287967855,0.369102463231845,17
18,0.92724509536832,0.248897429033697,-0.0372027155773087,0.364642283538168,0.437010191607634,18
19,0.804765269506342,0.276541781540722,-0.110469125202742,0.371538506789079,0.342335714847803,19
20,0.241008415904951,0.348768490240034,-0.54568959762511,0.306888023197991,-0.15071798873161,20
21,0.258058745372969,0.36459741028083,-0.552082890193526,0.311696308809265,-0.146164542318644,21
22,0.301974656475648,0.416602414808569,-0.575246927203969,0.334629689474482,-0.132837560009447,22
23,0.318566516723291,0.409431160854731,-0.503735004427677,0.298319228390732,-0.0789155333468187,23
24,0.480045894960981,0.409231389577969,-0.344930550599763,0.294446653732361,0.0758320964856407,24
25,1.43017316730123,0.275662576387193,0.733558523496624,0.242338162834783,1.10953706038727,25
26,1.53289054761698,0.309624674543256,0.806271592616962,0.257147993507947,1.19944804913941,26
27,1.53068649946954,0.308647725818538,0.803347521091139,0.256915221779019,1.19657854618024,27
28,1.64018813626599,0.304362417608151,0.87294279485954,0.254759441370381,1.28164803331935,28
29,1.56360161630614,0.268067104157152,0.960643153956038,0.142278227656514,1.291644045403,29
30,1.62820698235935,0.274759072849967,0.985056575894279,0.149803845714443,1.33326706385142,30
31,1.61678385923404,0.273951425919746,0.978158491061706,0.149445400998606,1.32400355323666,31
32,1.5913160306191,0.191016292337428,1.06176472770272,0.119768166290366,1.33577418634825,32
33,1.12789038861839,0.13286554848391,0.623703933841964,0.109643013547251,0.878240185376289,33
34,1.10612963886386,0.138988764560785,0.612161123265797,0.106949561737009,0.861773708350289,34
35,0.51867317841337,0.0410034882494295,0.317597884889301,0.0617453521661022,0.41065438841659,35
36,0.532269397960781,0.0552435878806173,0.338710575256039,0.0427051033329713,0.423652349964443,36
37,0.252759900454892,0.0372903990203665,0.0363911202184596,0.0362497546586528,0.141309452052769,37
38,0.279875645151591,0.0318484500551836,0.0451286377686296,0.0411815850250551,0.162609521115618,38
39,-0.0324919736252771,0.0157541618863748,-0.294360346802628,0.0533235107691506,-0.1622251200579,39
