"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,-0.244407191512767,6.56201979542226,-1.68623392736953,7.17215865825745,0.23039206163499,2
3,1.58327231460791,4.41305168474668,-0.790428652753795,3.63670233452348,0.594123265262593,3
4,1.48183452494872,4.1340213311415,-0.937223293138492,3.68331611930915,0.610276893264611,4
5,2.06326843210379,4.05925749036074,-1.23672760624679,3.25987260877152,0.689376896118347,5
6,2.11650137008038,4.05570080405169,-1.23002796678294,3.24901597203249,0.690561676948047,6
7,1.91203592294666,3.5778775723399,-1.12311054974366,3.15059570440155,0.690002764596826,7
8,1.6747088537258,3.8563177857636,-1.86010080971068,2.01063309692952,0.707754504830196,8
9,1.6524456728224,3.88203892683105,-1.91095819999028,1.93265739900801,0.696824965894867,9
10,1.58342980275284,3.57220780273163,-1.87658352548745,1.95932210526371,0.684307665775257,10
11,1.627749028973,3.52256217495288,-1.82502887556433,1.91239885528471,0.673897812939024,11
12,1.62829571687921,3.51939188745497,-1.83252511279534,1.91888273035248,0.673785487261819,12
13,1.55548052294846,2.83756460451014,-1.61156323049939,1.61756669956625,0.623069540577143,13
14,1.43806326005956,3.01136399230001,-1.79971454531825,1.38098923771388,0.625220992875074,14
15,1.50337979500239,2.84402596304506,-1.63870575035037,1.26304666151586,0.612831832221564,15
16,1.49349656019135,2.8606654121021,-1.68189711197315,1.26939488085921,0.609835604651496,16
17,1.53086867679656,2.81488205059872,-1.71126743764928,1.16850925198945,0.599132737778476,17
18,1.42562301962529,2.77676680661227,-1.6718448806578,1.07387257845094,0.593545141227393,18
19,1.50381255370643,2.16517014044701,-1.4611733473151,0.818861919220451,0.518045394043906,19
20,1.50124451657354,2.04172787103608,-1.43495415152596,0.973749485570631,0.492126455053573,20
21,1.51768806573687,2.0522759124838,-1.37828008603181,0.972650991339357,0.492250472680105,21
22,1.52969849171917,1.99008279519038,-1.33503264177195,0.950764115658848,0.486237649257826,22
23,1.52829382432117,2.00816477850111,-1.32878477723066,0.949069672656685,0.483778805417234,23
24,1.4887974963812,1.73243049775232,-1.19104367467798,0.687269049340288,0.449211009227246,24
25,1.5205263880672,1.76427940796129,-1.2322983812011,0.606468535326766,0.444218779906126,25
26,1.52076757046226,1.53669811752706,-1.06506270476155,0.591057071564604,0.422200413715223,26
27,1.5189204914306,1.53910784283896,-1.06458574061785,0.590451734555719,0.422250954420354,27
28,1.54624634851306,1.45463219781698,-0.998907634714934,0.711295081996094,0.415356174576625,28
29,1.54426208945185,1.45256218496988,-1.00640165433517,0.713886174375628,0.415149242863913,29
30,1.46913010555038,1.32242921475429,-0.96665187904077,0.572675742714928,0.387742851094937,30
31,1.40096217352234,1.22963670598124,-1.05528611191993,0.44371655584037,0.363609049795605,31
32,1.39116129961427,1.15531898694474,-1.02152098912026,0.496877432321964,0.362235586318275,32
33,1.39110808795162,1.15510755621754,-1.02308583896905,0.434319936765641,0.362157615950869,33
34,1.40219466702679,0.798268505565993,-0.80452308344889,0.469122302341184,0.314956562473427,34
35,1.44380857473038,0.569082307346461,-0.869673925097393,0.384306141488053,0.305842151873878,35
36,1.45587927522357,0.492886830489469,-0.862885309229934,0.441601763819034,0.303979061733319,36
37,1.41020524983239,0.115426235991601,-0.817666110015752,0.366640718329652,0.291986161116247,37
38,1.40625180591417,0.0222312393896619,-0.790091488759329,0.322266686194398,0.287883616715104,38
39,1.39047406273252,0.0204736518457538,-0.82313463837949,0.173175410207282,0.28338735685304,39
