"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,2.84244028130569,0.822521277550721,2.4099315966213,1.22560213744181,2.46512112062234,2
3,1.56479153857526,0.694404783559433,0.891389367873652,1.07151800364879,1.09442295494844,3
4,1.68503937448123,0.692029748655833,0.949900261091481,1.12286311280294,1.18396994519433,4
5,2.44362254146563,0.789784483678156,1.8842687448794,1.01796476473932,2.09935201920536,5
6,0.0526500935522274,0.790708876719109,-1.26790232181935,0.84418795768151,-0.663788584240971,6
7,-0.00190453873024851,0.812688391245757,-1.2962452521403,0.785712616611725,-0.65307124255941,7
8,-0.769693378889458,0.727558139932999,-1.82087094353644,0.639340063697241,-1.29268011226152,8
9,-0.722154468072909,0.725659506487046,-1.81169129966071,0.642547471742308,-1.26264915101349,9
10,-0.723830197989403,0.725346822603504,-1.80721522792119,0.65164543478823,-1.26651108275885,10
11,-0.541358639205158,0.742245631630994,-1.56922208520912,0.503188764006088,-1.06597292964977,11
12,0.0342083544052189,0.603259654399977,-1.07944254018957,0.472191775795126,-0.535270965137936,12
13,0.634523242741135,0.569404878394785,-0.622268436860939,0.469335735330775,-0.00698529101073125,13
14,0.392053605363066,0.486705796649644,-0.755163965210424,0.427370351830101,-0.187235502812766,14
15,1.31329793050183,0.337553757221209,0.26130256436771,0.302801153180937,0.787312936162184,15
16,1.10127614731016,0.363028182007339,-0.0243007581400758,0.303525001274454,0.534353004629754,16
17,1.11659679620501,0.336121254748514,-0.0031343758167863,0.2950370233184,0.55043661780514,17
18,1.12151109282106,0.338317385376947,-0.000213905242825378,0.291584972974633,0.553953580122997,18
19,0.581044994981381,0.336696222200583,-0.466464965541108,0.307287259968476,0.0565474399468269,19
20,0.586901003069715,0.325091736310878,-0.464629203259369,0.314445582911741,0.0638622932611043,20
21,0.460855232454738,0.313575778832766,-0.57613228983641,0.328628342785285,-0.0603294525078652,21
22,0.47948313939163,0.332123545286833,-0.496929367675263,0.297201642572029,-0.026400154354394,22
23,0.206982110152915,0.32151660936472,-0.648999425682419,0.23038927326118,-0.225421437394304,23
24,0.572792466574134,0.26275025846439,-0.249118273285697,0.197919625802917,0.15661301677099,24
25,0.625769170510544,0.390855795757375,-0.334544257006676,0.222165164779513,0.149467478013872,25
26,0.434233674603357,0.423004122004261,-0.539200124304566,0.245033529484989,-0.0526523908184866,26
27,0.315410118075657,0.435328001285751,-0.682536950540062,0.253116025733081,-0.176877221795126,27
28,0.151907814452336,0.403997622046903,-0.734358963026499,0.27103537618282,-0.276834627747497,28
29,-0.376976605202563,0.354212563149848,-0.976131606255643,0.265936017676108,-0.670298394038535,29
30,-0.0978945907618991,0.309797251149046,-0.705530297750996,0.212944701687776,-0.396397507739789,30
31,-0.148346700325574,0.286297851116957,-0.724142156481623,0.211609458158143,-0.438495281625469,31
32,0.36642054161665,0.155056473529042,-0.022970775748741,0.0862970443162676,0.169707486965616,32
33,0.273229529006443,0.141181425854223,-0.0606591413115468,0.0847742206405994,0.104486032453762,33
34,1.04272930179124,0.0859171073878707,0.608483984149317,0.096787311491144,0.813028590955921,34
35,0.904352063443952,0.141967190909328,0.204259847951114,0.0971171764387082,0.538489050487858,35
36,0.766132425211423,0.0908246553390356,0.226243452185629,0.0733692044804258,0.494618150580388,36
37,-0.291893314950897,0.0524860637768429,-0.672272875324826,0.0482417879182566,-0.488211884918985,37
38,0.020506146910863,0.00272139343092674,-0.00182817743525162,0.00173730095081233,0.0096764600129032,38
39,0.069415540767495,0.000670087902952884,0.0619805415843184,0.00253417909938247,0.0657154336520041,39
