"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,1.41895445665593,5.53411171398221,-0.262028766757775,5.09132485412918,0.575574626697946,2
3,2.10719511227966,4.20790166281668,-0.726925070809817,4.25351236422938,0.697499975478185,3
4,2.25621952854544,4.53992597276848,-0.886095313243732,3.929944634456,0.709916174450453,4
5,2.32859022167457,4.73860668750124,-0.886475356959323,3.74007923482324,0.717104843083302,5
6,2.17063776229376,4.43331202434381,-0.883231098739373,3.32632431500449,0.66654706857419,6
7,1.72334061428497,4.324619651489,-1.48560475746546,2.52484550353842,0.652786257480205,7
8,1.5944738684519,3.69458619141556,-1.68707941387723,2.40192630279146,0.64067038836199,8
9,1.66719993732559,4.01538501038794,-1.64239279194357,1.74360489832652,0.649955278234054,9
10,1.62997734262643,4.08365621215386,-1.68396398265856,1.70482540709528,0.654540698371783,10
11,1.48857188061196,3.86463415930609,-1.61908617843258,1.79837943747822,0.647639991377971,11
12,1.50143361023003,3.77704235087393,-1.59785907681211,1.83510115776805,0.6459510795311,12
13,1.60523348313299,3.0794832664766,-1.42658498870211,1.37232946137712,0.602684050866524,13
14,1.31101408183984,2.71131803012573,-1.532266281183,1.48643865818414,0.557764288087199,14
15,1.35127049302635,2.82341499239926,-1.62606425779225,1.58073873582691,0.55310060494542,15
16,1.35895206195411,2.81196436918637,-1.62365388800568,1.57775393001992,0.55291129979518,16
17,1.36459048393769,2.82137887500617,-1.63523669980551,1.53520774181734,0.553332820980362,17
18,1.40594217010957,2.10441084221288,-1.35714945258486,1.45810747313625,0.50838212570084,18
19,1.49395884508774,1.94544452828059,-1.25964187670061,1.43950191455846,0.506036729756142,19
20,1.50036923390939,1.9151962562815,-1.25696339248856,1.43322510165912,0.504279031180654,20
21,1.50601740804987,1.91524117162062,-1.23263003430076,1.41358464479805,0.502417954185695,21
22,1.55926757398364,1.78677030382643,-1.22436747783947,1.30745245818713,0.488139007874219,22
23,1.59461540879865,1.72456019068041,-1.21133693581111,1.35332259843073,0.484659011060573,23
24,1.57542946222062,1.63594696691556,-1.16988692323732,1.31380831549861,0.479020264299558,24
25,1.62324154941985,1.63268278339056,-1.18596127908793,1.304966235498,0.476346678211716,25
26,1.51104014134765,1.36575562428256,-1.14881584430353,1.11679579996976,0.442854164782203,26
27,1.4493422241537,1.34165698040772,-1.10667486251642,1.01700510402744,0.434575716092564,27
28,1.435816747844,1.25154239347299,-1.1304967203738,0.98850931955401,0.417375226559825,28
29,1.43364848925371,1.25085409072899,-1.12879075336213,0.986300454180766,0.417250210160727,29
30,1.44457961611113,1.15154243439125,-1.09907204119493,0.901138627618425,0.404061615938239,30
31,1.37772851368771,1.25844055123087,-1.1121107594223,0.820238441784097,0.398141424210134,31
32,1.36336180930223,1.22668059793224,-1.04974710665038,0.735003711552059,0.392403723143233,32
33,1.31853216730589,1.2391144591142,-1.06933053329069,0.620541995353165,0.382699511454883,33
34,1.31851671967618,1.24018407157883,-1.0693505752144,0.622225884150556,0.382783962792446,34
35,1.32824783063391,1.12345027586712,-1.05780804842868,0.567793243479,0.370150488891459,35
36,1.35848846199867,1.08482290967759,-1.04490515058906,0.595837110741185,0.369688001055575,36
37,1.35806789116564,1.0828007784454,-1.04484301396998,0.60305525260932,0.369533663339607,37
38,1.33443208984307,0.927547962946159,-0.958366376753933,0.346204298945316,0.337220464114446,38
39,1.30455506836391,0.931221418657724,-0.947092874679329,0.283072783189123,0.332480892807613,39
