"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,1.0688560480862,7.18774097699248,-1.79225435946718,3.61154640048394,0.700303979350547,2
3,1.06881886460514,6.92311578037014,-2.13431380224701,2.82138124112055,0.711409294360879,3
4,1.87247222998441,5.63659775225921,-1.84239693351476,2.07654909687713,0.688786196032494,4
5,1.96863036915383,4.22567623205252,-1.65575866382515,3.20671717429831,0.648894336771629,5
6,1.82646975090639,4.26306248445148,-1.69198056344285,3.13186902402726,0.652284910264852,6
7,1.69810676319952,4.04980030690361,-1.64293481997672,3.20931688400912,0.641572307703846,7
8,1.49846628268391,3.55504724695066,-1.37479996913643,2.64836535682634,0.620177049392664,8
9,1.56170318203867,3.18132355314842,-1.33158734459779,2.28087237869785,0.596926423240475,9
10,1.20235414120819,3.0916407596368,-1.33727069589363,2.11604970396566,0.58639210213932,10
11,1.13075508388129,3.06958585069431,-1.40104162831738,2.16034077169092,0.585344800836033,11
12,1.19730538451018,2.86846227109231,-1.40625964830114,2.31931732607233,0.568386725642498,12
13,1.17313021329016,2.65394612987495,-1.31745591815985,2.16167925465552,0.531351204983586,13
14,1.30287827164894,2.04121813566115,-1.21972852034923,1.69976681777707,0.498079786501015,14
15,1.58049956994926,1.48796520672486,-0.99568431275869,1.41461838464807,0.453904539957236,15
16,1.54276575489647,1.46924846946897,-0.939068188753252,1.46840564372023,0.450351669220106,16
17,1.54878143330101,1.40627693273735,-0.94401395201619,1.27964782777757,0.448560268118642,17
18,1.54865098511136,1.40615279086632,-0.944258750989679,1.27958820333348,0.448547454157078,18
19,1.48585502713275,0.779770992314625,-0.70338854339334,0.904178696188824,0.386951122155743,19
20,1.50679383843835,0.757980259601093,-0.731552388895565,0.845160629531198,0.387408517910091,20
21,1.52188826532589,0.715443483480979,-0.725297304624799,0.901522287395119,0.386194436231972,21
22,1.52913766137506,0.706685509707959,-0.726549897340175,0.903402260469515,0.386010213712151,22
23,1.55619387965461,0.659146054217918,-0.769444893216153,0.754623373151681,0.373515295901035,23
24,1.59266541202826,0.63844958014436,-0.729117740796238,0.753634215649958,0.373304362234147,24
25,1.59246848478778,0.638232598303596,-0.728516638361704,0.753507253653829,0.373307660791425,25
26,1.59540657781061,0.616568068389707,-0.758759250269473,0.730122811544227,0.371930033558703,26
27,1.5951159537649,0.615417911349302,-0.758285405945298,0.728115719650641,0.371869658025288,27
28,1.55456330197706,0.662593345960505,-0.764677489416845,0.686987053047269,0.367572620441513,28
29,1.56069384905493,0.665819802697375,-0.759159933773331,0.678326988098554,0.366895412490726,29
30,1.58458871211945,0.643887546184809,-0.750833371827625,0.661846457948484,0.364226614144324,30
31,1.58372490047586,0.645661407604546,-0.752061250861067,0.663117897494376,0.364217042226263,31
32,1.56860675382932,0.677525320232939,-0.776958793819221,0.619097365695095,0.362986161335668,32
33,1.61598920368451,0.379429903754749,-0.798606242508696,0.745912775720292,0.349856523150753,33
34,1.56872045096765,0.372177546896013,-0.772862989460619,0.589425150935496,0.337871215895523,34
35,1.56328059000837,0.374660837076579,-0.766062335587059,0.578667176795877,0.337306538818347,35
36,1.56631434648111,0.336853918073144,-0.74737085348891,0.543747189154283,0.334057920100818,36
37,1.54437271851082,0.364336616622882,-0.753795104551859,0.522032465241482,0.333254400198075,37
38,1.53046202009068,0.383215554515726,-0.751816385081504,0.48565292535859,0.332428930029619,38
39,1.51680734650515,0.299220618775173,-0.741162054198814,0.410390482729701,0.321933108468224,39
