"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,-0.460079553241653,6.5128320840255,-1.0595512265207,4.80596668207543,0.160299018888579,2
3,-0.025165814765815,5.19299923055634,-1.00759684851217,5.16381947355164,0.15445450052888,3
4,0.517405265369612,3.8605417342947,-0.893565000516163,3.65903713974334,0.283785663854601,4
5,0.585289569079335,2.88497086783239,-1.37926052612355,3.48083940953897,0.337001909697469,5
6,2.20535025934072,4.09560688153178,-1.3637298604258,2.5280253432531,0.53765845384961,6
7,2.2232826668256,4.15298317274359,-1.40754425960398,2.50191583136334,0.540727400323592,7
8,1.69583625262965,3.5269829445387,-1.46348727130262,2.0176835136626,0.601125895815259,8
9,1.75972891501938,3.40149637444792,-1.42622167878095,1.99830612328549,0.598472169487201,9
10,1.68595808656759,3.1862583937991,-1.38573434260541,2.0359182027109,0.59554348689938,10
11,1.65225728326373,3.15017367688192,-1.37395667501319,2.02457133019975,0.594781754513633,11
12,1.63668459727976,3.18008414973473,-1.31799031277525,1.84116602482846,0.594724295601433,12
13,1.57976688690621,3.14182785716888,-1.32358754983454,1.89514822546439,0.592348131757807,13
14,1.55684212772191,3.00081410215941,-1.33695443100478,1.59247791572877,0.584787257280853,14
15,1.80061863396958,2.68692818316924,-1.36834550559293,1.49105540265385,0.570346508563985,15
16,1.8373247318564,2.24854269780642,-1.29527652818981,1.36697902571686,0.515138213761126,16
17,1.77144854912688,2.4009839199211,-1.40428997921353,0.943960926534507,0.51289953036848,17
18,1.77122242497918,2.38314815572208,-1.35179026121786,0.908430735026054,0.513844452057864,18
19,1.75506459021313,2.38230894972174,-1.32331817680569,0.935191846780302,0.512129091973282,19
20,1.75495294674535,2.39546017821994,-1.31284648088289,0.928132586660906,0.513345425362037,20
21,1.46264286810648,2.06095614762333,-1.24116162319958,0.997291276288127,0.483464048209902,21
22,1.35535922685896,1.8466788097469,-1.15255168808158,0.982923328984823,0.462179080610749,22
23,1.46386140445316,1.24559814647598,-0.882963957293597,1.01437134268168,0.410737247215577,23
24,1.45868578157452,1.23445347483267,-0.883873509050887,1.01164980407309,0.410191209335282,24
25,1.47908964517971,1.21750944308174,-0.892213473860363,1.07535110939503,0.408559623055337,25
26,1.41705868237778,1.11374314717782,-0.87503700907683,1.10845951669596,0.398557252386071,26
27,1.43430127278139,1.0655289633377,-0.851320314156594,1.15055941066678,0.394611563563757,27
28,1.43177026119565,1.06130559029558,-0.928334031993095,1.07184004199791,0.389575169730209,28
29,1.47770263494735,0.97849515129302,-0.887630877506853,1.15393164455426,0.38354354870835,29
30,1.49001195462242,0.794239570486078,-0.806912472731451,0.958645129839802,0.361460070252068,30
31,1.41047026039424,0.791857106089033,-0.81047232572462,0.986223061355949,0.358213651449951,31
32,1.34958586312683,0.625277294205089,-0.775904834960589,0.916532712973022,0.334596589634573,32
33,1.35658032816285,0.599534982851711,-0.778809585466705,0.919803451306678,0.335039927144887,33
34,1.34340808230778,0.489743341852428,-0.816638392662791,0.681354647409245,0.315818115433145,34
35,1.29685914820047,0.492355189142417,-0.808307259950892,0.391757655986315,0.301472507169746,35
36,1.31495799960294,0.358252196811766,-0.799337827583227,0.417340429497865,0.297800895591352,36
37,1.33232944292206,0.27165053150256,-0.798301142857004,0.268586171787867,0.29065671979972,37
38,1.33283068232603,0.25496309726991,-0.796694016215989,0.29021864205851,0.290455650082329,38
39,1.31568480363307,0.249541983438184,-0.797309998115909,0.195826435672001,0.286393317189059,39
