"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,-3.44589383984451,1.23829097680877,-3.7119072742395,1.21935441217467,-3.17593458015736,2
3,-1.22347744612844,0.465669578370873,-1.71888047532579,0.556455404024484,-1.44142629169105,3
4,-1.28194951508087,0.460207689438277,-1.79267255885335,0.560647818916138,-1.50977352081152,4
5,-1.50376544966377,0.520912514949104,-1.98901860102767,0.556432131490464,-1.67488805098691,5
6,-1.68160671097464,0.881753440500787,-2.86003325590106,0.645047899230119,-1.96154362425002,6
7,-1.61628993442998,0.9262438466491,-2.72486292113655,0.659056166115314,-1.8338831279638,7
8,-0.666302836264428,0.517718055016901,-1.51579767102702,0.445621618808225,-0.937969306018751,8
9,-0.658839279303942,0.497960377077823,-1.46429870112838,0.436237043886506,-0.91499003924583,9
10,-0.659805909157103,0.498496075922312,-1.46932103949544,0.438989058023878,-0.918233505527974,10
11,-0.884880539025727,0.539702846181854,-1.76197348295851,0.445162605054317,-1.17005908906786,11
12,0.500477732003908,0.389046116381653,-0.494110126440569,0.424647763787201,0.0737001535444966,12
13,0.632215325954368,0.379285487962713,-0.473746835594664,0.384114599948416,0.127304403299776,13
14,1.23695787736786,0.363043102385259,0.0312060509270684,0.337316262333833,0.65794166942677,14
15,1.25257870842665,0.338327270971751,0.10389140378036,0.318965026505607,0.700936743872516,15
16,1.70714401121717,0.297909946212217,0.550540840484604,0.317916669166854,1.15309205512628,16
17,1.68722507915019,0.288938724310924,0.518379923093111,0.319784060570189,1.12347652167372,17
18,2.08753921724496,0.311233702119369,0.870608643608471,0.326426559667239,1.50185673031366,18
19,1.99276339040035,0.327550377355377,0.728815586013446,0.328908559142517,1.39972872024394,19
20,1.81348843963482,0.295524325334517,0.564619250515349,0.356291786534539,1.24663683482748,20
21,1.83635173416005,0.290343901624647,0.65733316964673,0.338954780424892,1.2979486403521,21
22,1.818378556979,0.277374363655734,0.620106407711645,0.357075841640174,1.2721032100818,22
23,1.93460053938117,0.281588654985942,0.710833455960961,0.362721885718718,1.37934542441475,23
24,1.90023246986905,0.278724044131872,0.686975539950545,0.360630519230212,1.34860763327675,24
25,1.95769620506461,0.253113056078364,0.840042615873514,0.329823717418782,1.45017475057971,25
26,1.35360788137556,0.174253432582032,0.444448078407907,0.225415074587552,0.929863230999787,26
27,1.06270047727644,0.174122126103737,0.356865472299143,0.222171601334934,0.729058322942999,27
28,1.01641595829458,0.171120439519358,0.295024633252856,0.228299572172992,0.681470278595616,28
29,1.25225626677191,0.113386289233426,0.731549622164577,0.15205826751411,1.010488101772,29
30,0.976439820759278,0.0857835606245328,0.538220822966288,0.17682190196348,0.769294475830287,30
31,0.845835280076362,0.0801458208393844,0.441213336766131,0.151863909307189,0.648056098809705,31
32,0.820605883444169,0.0765187219760084,0.332178301840819,0.207339064642123,0.585426773146811,32
33,0.827253364347981,0.0765468880536229,0.336457973723488,0.210295333437537,0.59083479336897,33
34,0.748737887399542,0.0704089817945056,0.316073012599775,0.164483387656117,0.540088421031113,34
35,0.58361433830332,0.0466243208541634,0.218819313638691,0.127078248925664,0.407188549029423,35
36,0.153310818813335,0.0429873354604406,-0.188372660222492,0.0807591490981196,-0.0143484985074597,36
37,0.277795524794626,0.0544957983255027,-0.0458032676280477,0.0573812034316246,0.120729282149567,37
38,0.182790721887259,0.0356421501963947,-0.158495603373079,0.0575758154068092,0.0149983665401679,38
39,-0.0270704778693722,0.0234039384251814,-0.354599075246856,0.0613375416025662,-0.190501342131826,39
