"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,1.97560450489035,0.901273839414524,1.44613892914186,1.36845206194403,1.49656312038635,2
3,-0.18654575901952,0.481646801220146,-0.698969312457296,0.619589288695778,-0.370016794965619,3
4,-0.211418484930246,0.548048270550193,-0.771944608559617,0.59304516798684,-0.344137741426032,4
5,-0.569229981087327,0.577704411595812,-1.1219749623001,0.593844817155258,-0.649302739524203,5
6,-0.555406548856743,0.722681144678421,-1.74905675623368,0.686319854249493,-0.925269474142964,6
7,-0.54929039451718,0.723661741893279,-1.74658324238443,0.68784645952643,-0.918510682963609,7
8,-0.417438695635987,0.533184702865775,-1.3980117590997,0.456390664424153,-0.7518305682194,8
9,-0.312462802522775,0.539704963543663,-1.28456950568875,0.434936576177787,-0.643757367126549,9
10,-0.341350678238093,0.557181442471837,-1.40215993751137,0.47642171836648,-0.714850837740177,10
11,-0.536336111093232,0.596267222214225,-1.67853629877969,0.447142669357478,-0.949840540079153,11
12,0.635604604992715,0.409189016292469,-0.576359557116401,0.403834706086361,0.164283050718982,12
13,0.629187953519021,0.432407800209663,-0.613646498698034,0.417068662372428,0.160709684788364,13
14,1.23549798741626,0.501176564877619,0.021798172008208,0.375761940701777,0.771293249376198,14
15,1.3395770847305,0.391679016528154,0.0407168202047401,0.315365318505844,0.804795899929326,15
16,1.49567921747594,0.394217099144802,0.170977287805146,0.311122811605661,0.947220647560156,16
17,1.51953858639969,0.390115759937276,0.197353771098312,0.309412059212533,0.971505660778173,17
18,1.43558267494539,0.413602574598009,0.114580085538699,0.309675896626025,0.921709800397574,18
19,1.53175924619289,0.333234791032591,0.202219138628822,0.319837604571509,0.971206129266038,19
20,1.62347410608903,0.34225169805605,0.251719799375439,0.318174040663437,1.03987779663668,20
21,1.65104402232471,0.291850234854629,0.576442110255787,0.314527810123065,1.16342453947919,21
22,1.25694235686843,0.35971170671081,0.12379131326422,0.292690124505541,0.768487781066605,22
23,1.15992616160046,0.37516350510832,0.0583328931996163,0.278544304421505,0.685181181772395,23
24,0.973884919336665,0.379053084442974,-0.122463194198293,0.253723028257919,0.512936518194172,24
25,0.533149805938009,0.333938431279827,-0.414166630424202,0.227398721816844,0.139744295881295,25
26,0.42937574372973,0.307798249662912,-0.456568771741507,0.213789676969713,0.0585023766589668,26
27,0.0955052942941724,0.210952972686995,-0.461578862320271,0.129574393707234,-0.135420201659306,27
28,0.436976809277889,0.147956490605138,-0.0121642109967931,0.1222821234988,0.24234976898701,28
29,0.474732402889107,0.163823938562626,-0.0617548187951674,0.136255545908045,0.244628396927154,29
30,-0.0921493026899124,0.233039191895756,-0.587338367679997,0.161457002522631,-0.27233673204358,30
31,0.170247571303565,0.156748102948726,-0.210767466617187,0.118611367550245,0.0272672016560853,31
32,0.166699719190578,0.156955376235788,-0.214790811852962,0.118826602526351,0.0236689085868065,32
33,0.435414187833022,0.196519724724188,-0.0453920581165018,0.135158751986817,0.256297821319726,33
34,0.310846924231125,0.0682314555449604,-0.0281645734873217,0.0778133947205234,0.1548700380815,34
35,0.0150153708321218,0.103989808864558,-0.395899399276896,0.0750250592388855,-0.166823388543073,35
36,0.0601740993054473,0.117663318560227,-0.419460559105518,0.072296572288204,-0.154173375469706,36
37,0.121779632889813,0.0970262823500766,-0.319492526837733,0.0627105829046105,-0.0790660724978202,37
38,-0.304466632017288,0.105018543438373,-0.719856340502272,0.0352413669955334,-0.489086824775386,38
39,-0.303442124436152,0.107232801726007,-0.722024107483371,0.0354616277527388,-0.48914002701386,39
