"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,-2.0762075432338,1.29750623517728,-2.56890990758296,1.45826279579354,-2.11595086107001,2
3,-1.22477419544417,0.536153447363277,-1.82527192764387,0.659015013143688,-1.3794355004632,3
4,-1.21034863833282,0.513998102661915,-1.86419695429085,0.711174978521126,-1.35702862497026,4
5,-1.12737688126908,0.533550631011091,-1.72773713703934,0.671755894975226,-1.23488238111517,5
6,-1.37768418731275,0.791771298618988,-2.32660412690576,0.543621748188661,-1.69204398068404,6
7,-1.42639534769437,0.79757054846202,-2.3902372030706,0.538282195212478,-1.75662742473257,7
8,-0.96332468157708,0.542785851037718,-1.8301971028685,0.450011359447319,-1.34380077024638,8
9,-0.664219740269427,0.524291580775609,-1.52235323172534,0.456787464852235,-1.02091381025067,9
10,-0.426739384303854,0.450850531041975,-1.05684990066655,0.34594686553325,-0.650159544982773,10
11,-0.629777944492008,0.495588047065886,-1.39103682991687,0.356709075370812,-0.90466357995051,11
12,0.192794930765413,0.408565720146666,-0.585204991972311,0.289816077837983,-0.103986688290256,12
13,0.108230253736511,0.411483400208837,-0.689534066781729,0.280733010376054,-0.203615536309534,13
14,0.583169299345546,0.378240942519107,-0.351826271408475,0.246699933608433,0.203593395343617,14
15,0.595589759584266,0.378282349420845,-0.343823213195655,0.246726786131741,0.21355673279362,15
16,1.00994965830238,0.356947985429605,0.0280756526067779,0.221955754010876,0.608206383013966,16
17,1.02262915317205,0.357127287505066,0.0435583513237189,0.223274041615937,0.621437682953445,17
18,1.02409412403493,0.360375717124956,0.0339496628089714,0.224559887897455,0.617719874398493,18
19,1.13791629218242,0.346424096300035,0.28214636536744,0.200440904331376,0.797762879588804,19
20,1.32486668039233,0.363285762642854,0.392457568413157,0.195349930688109,0.964700837939596,20
21,1.31361873871426,0.344814140396323,0.421998496374205,0.191288194802256,0.96466145824215,21
22,1.14569076705671,0.355973911190097,0.316661696794812,0.200013940365295,0.833699809013222,22
23,1.14514047573852,0.363149905186102,0.302306435021878,0.202755228780132,0.82740849549734,23
24,1.31183757395233,0.332349240545531,0.489383185094639,0.19076793219577,1.0005922609704,24
25,1.3035962349203,0.340997320627344,0.452306987586451,0.196794095244048,0.979304988748424,25
26,1.37917736897217,0.287572389174867,0.753584939316574,0.162781767863607,1.12228275919168,26
27,1.35413221477756,0.286187331789515,0.74403799656744,0.162069880565138,1.10517585435684,27
28,1.07694143630074,0.232766372048224,0.456390537551559,0.161446323911688,0.829342346036115,28
29,1.60241190671881,0.220996707989601,1.09467589463892,0.119135634961182,1.38853661787045,29
30,0.949044967788495,0.189457429122773,0.704966329973351,0.0905717074563204,0.861085944662258,30
31,0.950301833613634,0.18954420877371,0.706059852836918,0.0905984383257851,0.862311982663553,31
32,1.03343320474129,0.182054709620807,0.770378093815424,0.0774979171038934,0.934966191682802,32
33,1.31864754159423,0.184015154769287,0.89435820647695,0.0732233526132168,1.12881911242865,33
34,1.04005363968518,0.163998727456528,0.769702754894886,0.0396327024922072,0.931396341586891,34
35,1.06004493586562,0.159209671768876,0.791060456039008,0.0387665871966519,0.950793531695654,35
36,0.604224624318078,0.0755255308319763,0.391831936338199,0.0277729395601842,0.516840397646384,36
37,0.605535057649923,0.0752410220064735,0.363384969564171,0.0228226459836098,0.502835318339268,37
38,0.723968124833534,0.0870810123634415,0.466886227370463,0.0232591519714224,0.615078586477284,38
39,0.823025415722188,0.115518252337019,0.462200417478398,0.0293611995764508,0.667547607947728,39
