"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,-1.40762538562674,1.26841988542395,-1.95499450485679,1.51125554289608,-1.90921916524161,2
3,-1.4627896649944,0.511198278034392,-2.00515716579276,0.593845586606394,-1.68646531620337,3
4,-0.75168946348422,0.532410806347421,-1.31252886743965,0.569550334708411,-0.953104791720086,4
5,-0.411912128138564,0.524097078066491,-0.960844579533346,0.554461722120459,-0.591251750480669,5
6,-1.20655233805269,0.90218119762719,-2.51362121777596,0.645248246618167,-1.8195214981238,6
7,-1.60654516474936,0.920639835472913,-2.85115871891731,0.580444638950371,-2.15488185238669,7
8,-0.923054649883362,0.722921597504858,-2.10968226369858,0.506669198383676,-1.46202427386946,8
9,-1.22930895073637,0.719756681204795,-2.18684514547765,0.50614343863946,-1.64044773063335,9
10,-0.789138419487175,0.459931154285107,-1.42097730374386,0.35518052164908,-1.03073048676627,10
11,-0.895091664318373,0.485061469924554,-1.58844368011085,0.330909836620571,-1.17919805933241,11
12,0.485852304856481,0.456083420690968,-0.501569443875178,0.341391692657293,0.0966899350319491,12
13,0.813704835334435,0.425411338229781,-0.372361374653049,0.37300594159174,0.232016080149037,13
14,1.11844211360696,0.365053120377934,0.0689205524172703,0.351120482323118,0.633744003605888,14
15,2.75736503944129,0.297384816550109,1.567011703551,0.475224341887354,2.1436708682119,15
16,2.73002374635875,0.286365403439601,1.57241069976141,0.452425488554019,2.12687283237033,16
17,2.78559282045533,0.26044084365013,1.67229690605904,0.411201296198599,2.17185413824813,17
18,2.71122126106911,0.239363767896451,1.59592723115794,0.437766032988171,2.11652001878821,18
19,2.49565255821367,0.194094792913233,1.39522508903658,0.428294327153991,1.92442475296004,19
20,2.71010541457717,0.212592595192696,1.54878969165095,0.445050768540266,2.1111557423926,20
21,2.72443658446602,0.211478898358268,1.56402241253829,0.445637665742899,2.12528312802108,21
22,2.81499735150402,0.216053230859872,1.65003198348766,0.440106151799623,2.20645649262699,22
23,2.39029551745572,0.209899642403939,1.36859478284349,0.385865476975638,1.8597911473535,23
24,2.52565652641508,0.218057573767283,1.48550001666774,0.392929156947158,1.98524678689123,24
25,2.34562082345611,0.314336908404792,1.34054155831894,0.379997921663726,1.82527237022387,25
26,2.21179899533823,0.332033094021549,1.24211867694172,0.371636908893837,1.71046206400231,26
27,1.51740502030549,0.143888448228579,0.759768818716248,0.212784404960063,1.15123209323364,27
28,1.55730669593544,0.129688252821163,0.806208893654458,0.210455577276073,1.19036006226209,28
29,1.50132565598212,0.0923814072399264,0.959093129626982,0.156567541236816,1.23829488223938,29
30,1.49824174425222,0.0924687220238425,0.957245866178963,0.156073119449953,1.23595965318675,30
31,0.908290107562375,0.0748890946116884,0.48475433731631,0.121913595886112,0.70788429937558,31
32,0.896868648111554,0.0756692141252555,0.480865995102316,0.118191664787328,0.700833456028643,32
33,0.690460226470636,0.0515520847954082,0.344292443637163,0.110018843949896,0.521485183223592,33
34,0.440640778307976,0.0417680714722396,0.177500724539847,0.0839186734284944,0.316409756906165,34
35,0.393496546124814,0.0325907746338011,0.0956791715922267,0.0859657906708437,0.249067465447895,35
36,-0.146108261622783,0.0592956787972282,-0.46222533799293,0.0519299009673269,-0.295217360337791,36
37,-0.106650292086448,0.0609677377971337,-0.43081977178573,0.0482928314094488,-0.259095640519298,37
38,-0.0739045476177022,0.0473897189625722,-0.39319869209208,0.0501881894551005,-0.226801931339817,38
39,-0.310921932924123,0.0612310741542274,-0.639310159605707,0.0450033647284527,-0.465946938019458,39
