"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,0.448036027154873,6.79839647191362,0.0142900661788608,6.35667405510998,0.258509369783665,2
3,1.67384480231174,3.25836475342625,-0.6508589529271,3.74788891356302,0.515054216168732,3
4,1.19972301001965,3.61118921032238,-0.542678214529662,4.04530170474411,0.59140759629502,4
5,1.61029964634797,4.1014082663474,-1.23746171209826,3.15294553069888,0.708375793876477,5
6,1.62537277361051,4.02508668128443,-1.39319807517652,2.79747666336754,0.714900537654834,6
7,1.49990673852159,4.18336166964916,-1.48348794686686,2.19578811545699,0.729998903301699,7
8,1.4673878972674,4.11130990792709,-1.40961020617031,2.16664663177032,0.730549081983875,8
9,1.37151783352529,3.63862525031104,-1.67435692479515,1.8859137884634,0.695753766448658,9
10,1.29824637385245,3.69798722415539,-1.76667701348446,1.95823528471349,0.686202010454543,10
11,1.4708300071073,3.7388851327746,-1.66503113564975,1.99110869256574,0.680487426638446,11
12,1.97061750008498,2.42294381470522,-1.18782410926071,1.89252345717552,0.605708114249702,12
13,1.9650412306869,2.35218709491406,-1.15987807681361,1.86455992649953,0.605015728839544,13
14,2.081089495658,2.33680129735518,-0.933651595209729,1.79057190974328,0.59402805677369,14
15,2.07331636210421,2.01462899724021,-0.767493278143456,1.73002801910018,0.576254908704847,15
16,2.08086680166827,2.02159380620352,-0.764617614275163,1.65828207529677,0.576215622825544,16
17,2.02171572894967,2.06136210529419,-0.820335733504205,1.60164087868449,0.57914288332216,17
18,1.92644269995859,1.92517692950413,-0.822773057831674,1.53612306100318,0.568940248011395,18
19,1.86337506961834,1.89720485062139,-0.798417620746797,1.5041018701373,0.548534580168126,19
20,1.78818544167909,1.89775457629989,-0.801345745966504,1.50279785458258,0.543424758613069,20
21,1.59971727559173,1.8812820123163,-1.00479970939829,1.289539108087,0.525779470326189,21
22,1.59226007032581,1.88387477814816,-1.00194770634206,1.29628368657273,0.525075947719786,22
23,1.49100724522344,1.73771428965664,-0.917977531543632,1.34635238660539,0.513915503650753,23
24,1.48173917587842,1.73204087742113,-0.918834141737306,1.33501786897505,0.513790275077333,24
25,1.42772946677071,1.50145761748084,-0.91234612765969,0.681747951922323,0.462041520633523,25
26,1.33321884558365,1.4804141206857,-0.924053154205461,0.605610941206862,0.458931773099644,26
27,1.31667815922596,1.49339158397197,-0.905161076866275,0.58051122665925,0.45370084614133,27
28,1.30557703139186,1.33520712756825,-0.851585628145654,0.599139776752903,0.440458644779102,28
29,1.32621077196183,1.30652330962006,-0.8172287982802,0.612088145211273,0.438511820491132,29
30,1.28788896664338,1.20627433695278,-0.766829840915892,0.612901419732614,0.422197528919852,30
31,1.28613979493164,1.20362461134389,-0.765416609040389,0.613308777815335,0.422089283944327,31
32,1.32402192873667,0.976136603379229,-0.689168977370804,0.649618593118126,0.394021905501524,32
33,1.34016885111432,0.931798586722368,-0.685811773657214,0.589683564467835,0.386997013598477,33
34,1.29286916837214,0.955777185079212,-0.732151017052019,0.590517655988926,0.38132277124697,34
35,1.21287847322591,0.922900623024687,-0.75448169023658,0.513153755967845,0.365616341742975,35
36,1.2163459253848,0.918796812310688,-0.753999250591006,0.509938643063364,0.365191482746149,36
37,1.21867281423881,0.916699422768524,-0.770858701502045,0.476729461190398,0.363910811587199,37
38,1.21699687575121,0.917147612848191,-0.773674387718919,0.474450133003899,0.363797526811584,38
39,1.13206640217044,0.900039182968399,-0.911519049730457,0.178540734614747,0.339981946591543,39
