"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,3.31888894443942,0.820024614561127,2.9745548420589,1.12764569675867,3.1860495385927,2
3,-0.444938031842189,0.466377361100119,-0.956201131650848,0.596948699051279,-0.624351533299667,3
4,-0.488808714861364,0.464484807847056,-1.05824826067556,0.605058081541433,-0.687677399347846,4
5,-0.690163599316857,0.526339182767526,-1.24906539091107,0.605087442097758,-0.867866169200897,5
6,-1.35936147950229,0.830750814162087,-2.56449256964396,0.66009405602512,-1.90495099047393,6
7,-1.04691108271949,0.73587077825229,-2.15467343719735,0.665770848102755,-1.54015041368492,7
8,-0.847670733314152,0.597637412308848,-1.87891550754893,0.513591219799896,-1.27235382665076,8
9,-0.823993006444076,0.606893226557499,-1.87558828288494,0.523424291337836,-1.26270291214104,9
10,-0.578445646390775,0.47575243665616,-1.46989707222433,0.473276655833019,-0.941687516246088,10
11,-0.987728106342599,0.600686855779879,-2.03418943933913,0.522416001323268,-1.40425876599256,11
12,-0.0710355869304136,0.473434148173427,-1.24540210751796,0.459719533812106,-0.624971415049137,12
13,0.0329509386487314,0.443626872058849,-1.17152166099962,0.395512373618275,-0.563346123383467,13
14,-0.0110429115388836,0.408728721017727,-1.09362516930583,0.364853099799105,-0.555575390269621,14
15,0.334126948881774,0.404920423130365,-0.664793559442682,0.287542597639494,-0.187116854806695,15
16,0.566103929981206,0.41230817673979,-0.480528219101928,0.289489962767218,0.0223054589134984,16
17,0.823418581230246,0.379514260652994,-0.224838944767824,0.315159312110329,0.28975700821593,17
18,0.99425260368654,0.397959355867982,-0.0311660171142053,0.311264113397776,0.46876806482688,18
19,1.06693536315742,0.396553612587864,0.0334317519126558,0.314572195596617,0.537568312840045,19
20,0.754940631091744,0.357207360977344,-0.225204707980334,0.313995535444761,0.241136907036393,20
21,0.735744587543599,0.360226991903799,-0.193192629888528,0.291135615776183,0.252158691136454,21
22,0.619710529459387,0.358728999120057,-0.259890490061202,0.288148607952277,0.171063225560684,22
23,-0.135263688081036,0.366833185009945,-0.716182341384824,0.180088525108858,-0.404792304823349,23
24,0.102178100070172,0.384268948939318,-0.538207395120692,0.177414762024053,-0.178703249454669,24
25,0.119552705498169,0.333955436156162,-0.449154993016781,0.165090763254136,-0.139061809540366,25
26,0.112695790665452,0.250654469892908,-0.435269857141014,0.159892799491363,-0.134820648370534,26
27,0.411972972062417,0.271188002951172,-0.246658656257512,0.160278968641158,0.11920660742759,27
28,0.431504220426924,0.259926772038489,-0.230889785585664,0.160392719071518,0.136187614659442,28
29,1.33835913115461,0.267021487727806,0.61095816795961,0.176130270378432,1.00308400038985,29
30,1.39991827711793,0.25540788323847,0.726180081655831,0.167914423083319,1.09174529356368,30
31,0.839787989999798,0.145471910931971,0.307919801814449,0.136859904299806,0.593802074897529,31
32,0.650705209423649,0.130340187603568,0.16978684512331,0.0883133911742416,0.419353046797274,32
33,0.787726406387124,0.171520332116375,0.188009222053644,0.0845111743290753,0.50617131799848,33
34,0.794912000126918,0.146062508558414,0.270797709883768,0.0704630280868966,0.551106568114317,34
35,0.791089452516468,0.142144715870611,0.269451785545814,0.0704388838633568,0.546758431851767,35
36,0.121354901736457,0.173997826767696,-0.63038536154939,0.102321150519278,-0.241598471827935,36
37,0.263160718321236,0.0320859660666657,0.0417756213617361,0.0421105689987792,0.155438457847055,37
38,0.450923624316399,0.0313311036693369,0.23407316609961,0.0477831434347946,0.345889989615109,38
39,-0.619127749605042,0.115388562561293,-0.822656432751036,0.0132814448336023,-0.726000747931173,39
