"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,2.57017030766782,7.54353790811289,0.764517036813358,7.20573585059635,0.617659093007032,2
3,2.01795031426808,5.50451706940625,-0.182349658552437,5.96847130547195,0.559443511134427,3
4,2.64493260720628,4.22342188857034,-0.624508210144155,3.99608986952089,0.628692216426518,4
5,2.83405898660868,4.34991960363001,-0.733926448066357,3.93294268323497,0.626757582875604,5
6,2.92344467261057,3.90731657922679,-0.256949780159575,2.86471976383187,0.597180594803168,6
7,2.95591871772263,3.69040128894563,0.0442196798065318,3.24054363270008,0.58628969297537,7
8,2.86507303480324,3.5556586147613,0.0586942543946011,3.10124879095865,0.591873079898492,8
9,2.96198204130242,3.58169166491238,0.108986443721641,3.08142468984997,0.592749768940103,9
10,2.65875940886447,2.89978515721634,0.329307179759181,3.25358779273251,0.56888617732674,10
11,2.58018269138632,2.74353786112576,0.188434062745364,3.28059114657947,0.560547062005663,11
12,2.58002930413826,2.63252979542072,0.269747782528634,3.24869558667097,0.558083614506448,12
13,2.59837560422169,2.54572562730164,0.320411022281477,3.2946347911246,0.555124149196097,13
14,1.82941486174647,1.5874612035303,-0.160084029601703,2.44239830392877,0.486343447710638,14
15,1.85999331578715,1.45800282608772,-0.202562497780541,2.34263817641943,0.479181948929113,15
16,1.94710118452397,1.35113098278624,-0.0614245014440439,2.32564411020858,0.470649987481995,16
17,2.0495628519477,1.08239274104525,-0.116600883610688,2.14136518138403,0.462833709428005,17
18,2.02887566784789,1.09921596628324,-0.0853137449727471,2.09928639936407,0.46192278289681,18
19,1.96770055605416,0.873033709772989,-0.331256665644304,1.53105361650063,0.428473278213938,19
20,1.8514596958336,1.10422991636668,-0.34617363146696,1.32027172602769,0.423261065572209,20
21,1.88379247559636,1.07768749845888,-0.349832944520411,1.34435282933758,0.421531641450907,21
22,1.88626109944302,1.08537928533775,-0.345067135009846,1.32552583423934,0.421578576977627,22
23,1.51541920604431,0.873324873830824,-0.464320889210289,0.764269218894984,0.370077523404606,23
24,1.43416016687308,0.974330651054321,-0.566683711425443,0.62150236926907,0.362967167177936,24
25,1.39029440018376,0.906515292676261,-0.648738916512855,0.488577731781419,0.352667829866442,25
26,1.34150961827242,0.874719855592349,-0.653003044980399,0.496049729216657,0.349352403271153,26
27,1.29077499451879,0.943147596058501,-0.710397437377867,0.439563451261473,0.34811389666216,27
28,1.30874847744681,0.944575741225946,-0.71044430524541,0.467408395498789,0.345059528597234,28
29,1.2943347613465,0.927754990613006,-0.712286132545565,0.465241176175639,0.343923172657277,29
30,1.2875939935576,0.925506904084369,-0.709966632962048,0.444219618910376,0.342150424503477,30
31,1.29477650691522,0.901789747493317,-0.721732687566088,0.444726635866768,0.34177099294783,31
32,1.28843061281333,0.84763083433329,-0.709733763431591,0.460849865290008,0.338300398823446,32
33,1.29483943310113,0.793519813706184,-0.747305083407338,0.459380895186744,0.333959175032839,33
34,1.27833084440094,0.823508552438064,-0.799094186924639,0.38631565079848,0.333024119911758,34
35,1.26427555646862,0.840735334531605,-0.818932929849619,0.335579611401618,0.33226861483865,35
36,1.29120439550185,0.345374049729778,-0.76316773423156,0.350004041019094,0.297193268800438,36
37,1.29585261060656,0.342457921632196,-0.760827034136064,0.353339280294123,0.297100628959332,37
38,1.37765507767358,0.156874103971855,-0.786600280287183,0.215621758527394,0.287974269755407,38
39,1.39242698356492,0.0259860382991372,-0.792274713688104,0.205358934226076,0.285185271155818,39
