"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,1.17408693304133,6.25697992609626,-0.0135052303985548,5.02011058486087,0.215687421547338,2
3,1.58732651128978,3.99794059996198,-0.432905277900154,4.11495374449081,0.407988577232163,3
4,1.54950374905512,3.72073391368563,-0.412568867462624,4.29124840255121,0.404717169512117,4
5,2.24880512390331,3.95298141295523,-1.12532729802655,3.02501867670157,0.536510553171939,5
6,2.11655906314851,3.63004524378588,-0.947672086832303,2.96133208001011,0.538178155402412,6
7,2.05025607337838,3.64571967137,-0.985659426346525,2.91759198983809,0.540347132169333,7
8,2.15920945504656,3.78132343736239,-1.18758535436384,1.73028605342181,0.57831338963102,8
9,2.15638842166204,3.76549316959014,-1.21593581214669,1.68288919842696,0.579934270152451,9
10,2.23507866367602,3.68482083336778,-1.27454004398315,1.67089410016761,0.571924129903886,10
11,2.32643368370981,3.63200030535878,-0.983903980650709,1.91114218755664,0.553946424009549,11
12,2.28675598245798,3.63018921611823,-0.987744191884212,1.9550762877687,0.552626487094885,12
13,2.25839676791671,3.58493897266993,-1.05021793709241,2.00454926394838,0.549993694986222,13
14,2.1344867949312,3.49898260058171,-1.06051697149948,2.05341164445021,0.542711534915285,14
15,2.00191816852775,3.3597232791308,-1.15313740196253,1.88828673600936,0.526925506299619,15
16,2.03391786977268,2.65321762489556,-1.07141149316112,1.54615774488475,0.468720427901409,16
17,2.03002230543937,2.33707387882915,-0.861582928511324,1.5211468040789,0.443540973450033,17
18,2.00507377575084,2.35468971052186,-0.906739984329821,1.53177544714901,0.44383639696716,18
19,1.85285054830434,1.73711214668728,-1.01442150288769,1.1627014277777,0.419878040585739,19
20,1.85909755267482,1.74639821877706,-1.02452043260273,1.16034546548915,0.41998202423709,20
21,1.78597870042558,1.8114174820231,-1.08744393976569,1.04896635033217,0.417220214987085,21
22,1.5934222601911,1.49925333619825,-0.878231543828899,0.876617128861889,0.385626865197028,22
23,1.55150984885083,1.35754389590611,-0.832230734820229,0.863860807156255,0.373189895179603,23
24,1.48674494457385,1.14445113401465,-0.938734905019388,0.866693424701009,0.364864833548775,24
25,1.43669517938871,0.890012137719174,-0.727179823426481,0.695801483375177,0.352735987360793,25
26,1.43670986930712,0.884725247939924,-0.725112486414792,0.696898345519399,0.352760377795614,26
27,1.43511237846199,0.881105229668914,-0.718492258745548,0.682148685310333,0.352446797973315,27
28,1.37083560277729,0.702079935132373,-0.775363696447656,0.582116548131928,0.341732889611151,28
29,1.37137492974851,0.699948859774875,-0.773663915222493,0.585436474987442,0.341639228296172,29
30,1.37711269028916,0.741685180960418,-0.796918818154531,0.424526568305215,0.334297583048048,30
31,1.23340280582095,0.735782227438164,-0.829449257658718,0.301860371015141,0.325884154043159,31
32,1.20450336747245,0.727387112858584,-0.900805478542387,0.192403402174439,0.317621775527592,32
33,1.21677560553795,0.707775426437482,-0.92191737200727,0.145889129955495,0.314965919860842,33
34,1.20299590444681,0.712878645589238,-0.930266354389928,0.0961178740452835,0.314556170464997,34
35,1.19978946811868,0.713347275237282,-0.925478285955376,0.105705615605776,0.314575118741853,35
36,1.26172208627462,0.683525019777323,-0.904927053254779,0.0663034995849926,0.310257182508384,36
37,1.26074984801301,0.685909708476547,-0.905397256058222,0.0522335376124077,0.310205844545604,37
38,1.25842909146541,0.68860882611708,-0.900683230262962,0.021469903151492,0.309910379278405,38
39,1.37582318333176,0.0548144696963496,-0.829085407327002,0.110362428747857,0.281437164421493,39
