"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,1.99054156741868,0.899523839146457,1.46228951410993,1.36638308599188,1.81219344726205,2
3,-0.916429556082412,0.460272462146664,-1.44113199442729,0.575017741007961,-1.18574190323738,3
4,-0.992270990562528,0.453059751492483,-1.54950464384319,0.579611736460124,-1.29107070831173,4
5,-0.907608937325374,0.450625939722872,-1.43284828976663,0.57314011908847,-1.22473781816309,5
6,-0.952288636221479,0.682438439856677,-1.98069565216386,0.566322221690183,-1.4529706899005,6
7,-1.02906957853512,0.680041515896991,-2.06445872955128,0.555180316868571,-1.53014021698134,7
8,-0.99449466433284,0.671554686919779,-1.96298606409504,0.592954515595327,-1.46418893405496,8
9,-0.401772166236229,0.7068320827792,-1.47065906675345,0.672913802031907,-0.926357650254252,9
10,-0.405006222491067,0.702775561593207,-1.48171767437785,0.675979100955207,-0.934236326553097,10
11,0.879979171481528,0.491953569880709,-0.135669462171536,0.400851906019908,0.365085075539389,11
12,0.977209423017565,0.47709227944662,-0.0448831853928092,0.310719922769601,0.463533274346228,12
13,0.999538971875904,0.452239529339952,-0.18286539851964,0.297770333098609,0.398221833402496,13
14,1.00451534668275,0.455268821853786,-0.142830969688763,0.307012607592982,0.416277338224816,14
15,1.42841383967477,0.405952611977437,0.253794481570161,0.314144290579315,0.81253246599937,15
16,1.40242345107912,0.390397094573139,0.240706777769082,0.31010482957634,0.794986703222636,16
17,1.5114755516093,0.342226326429631,0.381195989259291,0.346524746024418,0.911399570673622,17
18,1.95550469095528,0.338751985042212,0.869430636549614,0.269850328592705,1.36853902107322,18
19,2.13721467721306,0.360599335731063,0.967826426758771,0.291201709644719,1.51116438909655,19
20,2.0776183017305,0.293871026701073,0.985173732721377,0.289905955961514,1.4870204979449,20
21,2.34429782503404,0.313506563021627,1.15403789070067,0.321723194878694,1.70596489091563,21
22,1.61639570500464,0.305894963286684,0.891131921927812,0.192242705152434,1.24534235646571,22
23,1.27246146710561,0.301168858274949,0.661661619294587,0.189018469387097,0.958501546860769,23
24,1.24175831178285,0.286132704527553,0.647527315105565,0.182100778404477,0.936831719009965,24
25,1.26809609513752,0.293153327647417,0.658282088705344,0.182113490489968,0.958311403723758,25
26,1.14265539973233,0.304007273448658,0.519436730307323,0.159601968022607,0.849437239429092,26
27,1.58258588013425,0.202845927317848,0.910787695589583,0.23469721482263,1.21804856369789,27
28,1.40694419987736,0.156766448468664,0.763983647760637,0.220963484211673,1.05067311645299,28
29,1.30327344720524,0.159223027969395,0.739124614541666,0.154223541594304,1.00540276978605,29
30,1.27938727504926,0.164215044451926,0.745409187684504,0.13777006523109,1.00130915796331,30
31,1.36507153118158,0.137621709992289,0.803169338188202,0.143700223665982,1.06504519077842,31
32,0.891291581436108,0.0686910791012405,0.463155054004297,0.129910603163546,0.657217043026985,32
33,0.684119711132982,0.108160834260166,0.00648427326323342,0.239457557535516,0.283665641057353,33
34,0.450134311683402,0.105146289833647,-0.230248661621744,0.25688068189069,0.0579419765422607,34
35,0.469980077515087,0.0896350657655523,0.0669806440531099,0.19334672109763,0.228013509569287,35
36,0.462488989847358,0.0840287809772641,0.0926814203219217,0.186260873904839,0.238540810800826,36
37,0.471884781564842,0.0839518050481855,0.105033183678555,0.185656086642372,0.24949514732452,37
38,0.540906301135542,0.0825016580459787,0.227010492937387,0.226334165413496,0.332956803454978,38
39,0.779776211333399,0.0489935476939779,0.574766959509695,0.185970304982956,0.638152208022866,39
