"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,3.77287636458967,0.891532150561531,3.57449285709761,1.02974518252935,3.73295063998846,2
3,1.57015877915005,0.670326062279134,1.0619721428997,0.836068960872252,1.23269708078762,3
4,0.679131072251677,0.632794234531589,0.0766118368427315,0.697024722758354,0.297894081982126,4
5,0.897818365702296,0.588679773824053,0.311308494315296,0.697480319689653,0.538419694921365,5
6,0.392876584154919,0.786538994280955,-0.774669759986038,0.742025386775811,-0.310915826338075,6
7,0.311513694623155,0.805710579149072,-0.863349668128428,0.734758935925701,-0.432262394683324,7
8,-0.0606063087088446,0.559180263886403,-1.0612842868561,0.475359483804727,-0.700241214858646,8
9,0.394011282379048,0.536557418754527,-0.57779420746731,0.468306488766354,-0.205291878413265,9
10,0.37749831247176,0.545526234767584,-0.685011880144946,0.521244929480903,-0.263297619282615,10
11,1.4753151436139,0.435585727224282,0.326625297329381,0.459448904215226,0.842148520709391,11
12,1.18526875628962,0.453316918979099,-0.0501777834915525,0.398319310272775,0.521904456128582,12
13,1.00932038244482,0.429827630525856,-0.177775164816815,0.377026655036732,0.374240839518673,13
14,1.16760940706462,0.383789889623649,0.0256830277190576,0.321367905908293,0.556433340491396,14
15,1.71271478114519,0.350667316538504,0.55075684229647,0.310844807526817,1.09576937755492,15
16,1.6977681004562,0.271440246786508,0.682871756176369,0.289360322227732,1.15975281202116,16
17,1.72189584023758,0.276085509728044,0.710501028219714,0.286977732563813,1.19077455045426,17
18,1.76725335218832,0.27814028328087,0.746366275997131,0.285065982166803,1.23148961159425,18
19,1.98628476227367,0.288150742486154,0.85637297146521,0.313455334699054,1.38858978948223,19
20,1.7823112787842,0.237068230874964,0.667755640791184,0.320442387139615,1.18224041682463,20
21,1.58475528384105,0.249241634010187,0.372079898466133,0.362385809037675,0.93369755334439,21
22,1.34838355566292,0.247212632373178,0.222330855231259,0.328748380002327,0.743666932308866,22
23,1.25989524447256,0.246916437151351,0.254324233241561,0.287415294503656,0.716761781997885,23
24,1.6984758262667,0.26157373389193,0.66017551054887,0.301096441974535,1.15061809415221,24
25,1.94752017780254,0.27579577150187,0.958470097225517,0.26927161749137,1.44896157427763,25
26,2.03129407993881,0.327306700280852,1.00930679739396,0.252414975481461,1.5213136019563,26
27,1.69857045535795,0.284999529532407,0.663438396290748,0.24679662956574,1.16843054988171,27
28,1.87681423477539,0.232251163596886,0.971070953879232,0.238211249715293,1.41058402060523,28
29,1.82643329889828,0.195759237545615,0.985427966107743,0.198171052192665,1.39986776393977,29
30,1.82134093558778,0.192168627797678,0.950713317066004,0.202240075977279,1.37759780618289,30
31,1.05586272641956,0.177208411265423,0.403780514680982,0.143367573372023,0.73001692889265,31
32,1.04865817887395,0.181801862427931,0.388287065026155,0.137420488187099,0.715278319027124,32
33,1.03032640166589,0.181206951417606,0.368159846189684,0.131205318198076,0.695202406935988,33
34,0.44339930811126,0.0228223136433606,0.16712756745776,0.103282773270479,0.305426690862894,34
35,0.325157181297742,0.0426116404796542,0.00952306741573304,0.100256873204981,0.169012231857362,35
36,0.197376807879272,0.0342017185502623,-0.0525249830940952,0.0726642060822356,0.0747868275607804,36
37,0.289033668336661,0.035826902151752,0.0643653915494935,0.0622413827490685,0.179128942162045,37
38,0.775236971839276,0.104891061700596,0.540871919416828,0.060014228100141,0.656994615824722,38
39,0.72229376096913,0.109595832370806,0.454352792944141,0.0504161036395321,0.588520063378646,39
