"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,1.24665828782256,7.08063303850598,-1.12531809135524,5.60573008978718,0.845306987654834,2
3,0.832947533462678,5.8249486140612,-0.678850720050359,5.68441616019954,0.818214002150362,3
4,1.66011148929468,5.53668280037245,-0.662479107436963,3.86484944004546,0.787779951396965,4
5,2.15725691773299,4.98790110124401,-0.738288908833262,3.70614422540291,0.785025680050038,5
6,2.44650108529638,4.21148108047819,-0.449061383297585,3.75046070340118,0.77372402643914,6
7,2.37709957179544,4.25554243408178,-0.466952925416917,3.72864187787816,0.77302905494188,7
8,2.29091396411518,4.36573413753642,-0.856803334641263,3.29273041173021,0.76974126154924,8
9,2.26956727103901,4.31504806608111,-0.834695581600437,3.34065221299273,0.766598407844381,9
10,2.22917487326257,4.17842677362875,-0.785321608625124,3.34973112065939,0.761310737109782,10
11,2.2161736149078,4.11122703031219,-0.755859087003978,3.26477679514248,0.758055749089802,11
12,2.3789893848247,3.57236693506708,-0.869099539052765,2.66561784184904,0.688532719257715,12
13,2.01729067249656,3.11589606135662,-0.936455068731318,2.02426572920757,0.602669493412541,13
14,2.05587309796814,2.7763043131466,-0.960101923371888,1.82701826679319,0.576440020627534,14
15,2.00488146528949,2.78696571986695,-0.95826263131127,1.76066760970445,0.572223343204288,15
16,1.94367645986636,2.62366420169138,-0.964895313305163,1.65379462825746,0.550236716454942,16
17,1.76910880302179,2.0856541068168,-0.894805638869293,1.39519281659066,0.509673730522141,17
18,1.72736623147016,2.11420255796201,-0.920865919975804,1.34015637710246,0.511184493141519,18
19,1.77300064895722,2.00389641902809,-0.886403200290449,1.27260610993722,0.506745772104802,19
20,1.72918697787483,1.85121171904813,-0.691364909398294,1.30730033124952,0.48656222710808,20
21,1.63162619999303,1.86289180158367,-0.686320248313447,1.25646859444346,0.459491623188465,21
22,1.53676681794138,1.85816806150955,-0.743930397969221,1.25919042213672,0.447892668897236,22
23,1.29095478472472,1.81093136353201,-0.744926519135904,0.966793050589374,0.425927403140673,23
24,1.23580400403194,1.69189004594628,-1.12738511024733,0.726483516487065,0.393926025958757,24
25,1.25065817857467,1.36505034103798,-1.09644550857713,0.865054069380881,0.376820477185481,25
26,1.28703855164649,1.14126430112421,-0.956220680282102,0.551166694219032,0.357667404599647,26
27,1.30116104808366,1.10895593484988,-0.925398108015751,0.568875311191766,0.357467816090042,27
28,1.33390421346011,1.06492357088494,-0.90715130820224,0.505004873379775,0.353999122587941,28
29,1.3331915168214,1.06729472058409,-0.908884596896449,0.513815391860906,0.35343409429799,29
30,1.36373085926741,1.02962111452322,-0.91015697251579,0.496740315049117,0.351072392158776,30
31,1.38471700171173,0.995182717242224,-0.881303193633067,0.555282025236989,0.349728500049205,31
32,1.41913800973515,0.91786106389405,-0.878156068476515,0.39593190796685,0.333909506535483,32
33,1.41208525730548,0.887539208630562,-0.90739227047347,0.380437809667879,0.331397890198796,33
34,1.42001228100747,0.872710441129072,-0.902174819882188,0.386572648885822,0.331304496711203,34
35,1.40446920412496,0.872697052246647,-0.897998901584715,0.337090909474301,0.330257010579182,35
36,1.39589276836734,0.853156674140235,-0.916142946952088,0.267865309017382,0.327103190026623,36
37,1.41239835204831,0.581395514840291,-0.870236069391461,0.511795022086611,0.314933073074221,37
38,1.43069824255466,0.261043730342944,-0.841486141732779,0.392466508556677,0.29457476444154,38
39,1.41874268255233,0.27468620051404,-0.795649202040225,0.210071986758273,0.28867805347861,39
