"n.dims","mu.p","sd.p","mu.n","sd.n","cutoff","k"
2,-2.77155001298978,7.67276912628437,-1.44828386803239,5.24682836047379,0.523123962310754,2
3,-0.756185404187474,4.8421866086017,-1.72642249431949,4.16704638560772,0.668715025118787,3
4,-0.616760680086881,4.0656921528691,-1.31827626349252,3.8462213062717,0.768128885484268,4
5,0.691481487686529,4.01807110559841,-1.74981930827458,3.16104651842617,0.866457197654437,5
6,0.544166211991959,4.19880532280103,-1.88724502246149,2.84800805497401,0.884713796372558,6
7,0.82974466987452,4.00513276263902,-1.45034767265544,2.90610630104383,0.856617352872555,7
8,0.830160586278182,4.00527142660009,-1.45107536816892,2.90561073851678,0.856628765343641,8
9,0.803666718325617,3.97719147634873,-1.47885516337812,2.93745384796834,0.854357924503775,9
10,1.59538117374497,3.08456483676541,-1.05522921469735,2.41363643933897,0.778699738091257,10
11,1.61121295797355,3.07918018393714,-1.02710765801253,2.42492893502586,0.778340286737634,11
12,1.59969423394421,3.08432847257345,-1.03697551437089,2.42174432276617,0.778449685368402,12
13,1.54307266000308,2.91422545149673,-0.939810569486512,2.42410343663552,0.749645322496148,13
14,1.48954363825969,2.8751050324679,-0.966211401169362,2.37133601392858,0.746484830969696,14
15,1.44734617189581,2.80587838322706,-0.983717184658815,2.26673080572112,0.734572986120616,15
16,1.35402660446318,2.87873946392252,-1.01298141126464,2.21490297644553,0.733888337926082,16
17,1.11427042472827,2.65865355023372,-1.07246332600624,1.82733400111527,0.686451878050119,17
18,1.25180346884205,2.06034843296466,-1.03838962095165,1.6316705191317,0.579733355757346,18
19,1.20222106887206,2.06447450979698,-0.976494477831941,1.62736865881251,0.574473740525952,19
20,1.22090301435173,2.04626228735359,-0.923667187336223,1.63845195861621,0.569167746717129,20
21,1.35894043290518,1.28054091825639,-0.638980442859125,1.50920713838584,0.469128779636199,21
22,1.36236531029059,1.20095721568562,-0.701853618681839,1.25301842456413,0.46537063212343,22
23,1.35491789424415,0.929554073776955,-0.670785078108529,1.227461173093,0.446559888384103,23
24,1.41298543323132,0.73746846635459,-0.63271856898338,1.18555175982075,0.425050634222374,24
25,1.51346605099978,0.627529357508258,-0.642755104851657,1.26619604967021,0.419294152775278,25
26,1.4780422180995,0.67343947529307,-0.682921513840933,1.18767902668836,0.411291719988879,26
27,1.47219024892559,0.713504022537926,-0.648224874559083,1.1997146991359,0.409596407099105,27
28,1.43779946172701,0.912446651613831,-0.813515320462997,0.966379983750425,0.394759970058966,28
29,1.49291898733968,0.652932713291165,-0.735335351468961,0.758393923257267,0.359012656991602,29
30,1.50192685092633,0.637784156425537,-0.727425694697691,0.777426112642296,0.358617640290709,30
31,1.51034671863525,0.593230002723937,-0.770625597469325,0.703826531850085,0.348475497884521,31
32,1.51089053676358,0.465567281344957,-0.787526767659849,0.680284079981837,0.339049898440055,32
33,1.47437942564738,0.532690916799296,-0.844110326664611,0.643717668749769,0.335578564707426,33
34,1.46288899274073,0.549847166485576,-0.829008602743705,0.579242021465113,0.329304723846414,34
35,1.3844897177103,0.560156097758289,-0.860049310931777,0.421214210591081,0.314775202050134,35
36,1.44787902950846,0.283104197795168,-0.837346722245199,0.386291217156548,0.299407482737531,36
37,1.46803815350492,0.300206241114263,-0.844225485643332,0.341821759762685,0.298398334266204,37
38,1.46418438306161,0.25870299234318,-0.83123785541702,0.369624099715913,0.297270447985515,38
39,1.44766755681083,0.273590967998364,-0.841798621150085,0.294291566684167,0.293613552642136,39
