"sim","method","n.dims","fn","fp"
46,"PCA-LDA",6,0.166882491538512,0.0656736594184781
46,"PCA-LDA",7,0.171550496125474,0.0656959051043334
46,"PCA-LDA",8,0.166152025281802,0.0746060676730059
46,"PCA-LDA",9,0.162992202337508,0.0710849676722032
46,"PCA-LDA",10,0.179649179454829,0.0550385678353016
46,"PCA-LDA",11,0.190662373400556,0.109542106017972
46,"PCA-LDA",12,0.189179821185758,0.111900833544289
46,"PCA-LDA",13,0.185890578977419,0.0411398598074089
46,"PCA-LDA",14,0.187628868185436,0.0362409769163266
46,"PCA-LDA",15,0.186528953242697,0.0299322530198881
46,"PCA-LDA",16,0.183967875470999,0.0233530680965464
46,"PCA-LDA",17,0.177820183306864,0.0388556523566031
46,"PCA-LDA",18,0.168677180495709,0.0210628505095511
46,"PCA-LDA",19,0.168661805618603,0.0217110905079802
46,"PCA-LDA",20,0.168581670517372,0.0213267678122014
46,"PCA-LDA",21,0.175955237268184,0.00525825274682713
46,"PCA-LDA",22,0.170947576419321,0.00240816366275607
46,"PCA-LDA",23,0.171039095246121,0.00217732469836848
46,"PCA-LDA",24,0.172143031057703,0.00312274923401545
46,"PCA-LDA",25,0.172750257683043,0.00301612846276081
46,"PCA-LDA",26,0.144341598458599,0.000246601505885421
46,"PCA-LDA",27,0.121149930242127,0.000498140171812522
46,"PCA-LDA",28,0.120615051391507,0.00221330978497157
46,"PCA-LDA",29,0.117662914839359,0.00309563349955385
46,"PCA-LDA",30,0.11216776798346,0.0124638522316369
46,"PCA-LDA",31,0.111967556827863,0.0122254732610891
46,"PCA-LDA",32,0.112234621329953,0.0118431016206278
46,"PCA-LDA",33,0.103352757851915,0.00125906645050491
46,"PCA-LDA",34,0.10133017410801,0.00186472504830401
46,"PCA-LDA",35,0.082718262077482,0.000117019321090134
46,"PCA-LDA",36,0.085021203461531,8.77285392732975e-05
46,"PCA-LDA",37,0.0813805866593832,0.000154076609960049
46,"PCA-LDA",38,0.0576505931430836,0.00133704645886704
46,"PCA-LDA",39,0.0529973259359137,0.00146215647171706
47,"CCA-LDA",2,0.175940747409158,0.241811055464534
47,"CCA-LDA",3,0.116817186326823,0.20124155020872
47,"CCA-LDA",4,0.142527169182327,0.164573601534414
47,"CCA-LDA",5,0.147286637755537,0.197434444088031
47,"CCA-LDA",6,0.121477924334184,0.171353445259986
47,"CCA-LDA",7,0.119728484867138,0.174156462612213
47,"CCA-LDA",8,0.118584488222444,0.182459604192368
47,"CCA-LDA",9,0.102632773848484,0.122615176100123
47,"CCA-LDA",10,0.098965951410462,0.107623298691677
47,"CCA-LDA",11,0.101546320588279,0.122930191619685
47,"CCA-LDA",12,0.101718706202679,0.10820360187769
47,"CCA-LDA",13,0.111767475112303,0.129020665508041
47,"CCA-LDA",14,0.0476889732614817,0.0780118485268903
47,"CCA-LDA",15,0.0348502499496164,0.0869694917752388
47,"CCA-LDA",16,0.0289339206479053,0.0349834309141662
47,"CCA-LDA",17,0.0222163232294686,0.0206009427410742
47,"CCA-LDA",18,0.0252375944044599,0.0152185002095736
47,"CCA-LDA",19,0.0253672892747097,0.0176650480394506
47,"CCA-LDA",20,0.0231739754950871,0.0121523985451782
47,"CCA-LDA",21,0.0245348470972846,0.0120244142515157
47,"CCA-LDA",22,0.0268784816606277,0.0121792227051668
47,"CCA-LDA",23,0.0247368693915193,0.0172000524725229
47,"CCA-LDA",24,0.0247141395555771,0.0172101370909749
47,"CCA-LDA",25,0.0296509662500995,0.0203867851965708
47,"CCA-LDA",26,0.00656983225503095,0.00459659454872921
47,"CCA-LDA",27,0.00743499628198379,0.00654941477483704
47,"CCA-LDA",28,0.000524106729676805,0.0330489871667864
47,"CCA-LDA",29,0.0014507068953473,0.0291095423061873
47,"CCA-LDA",30,0.00232198888001986,0.0154426576663553
47,"CCA-LDA",31,0.000949153156140145,0.00336836418351344
47,"CCA-LDA",32,0.000302992692095686,0.00062480232057051
47,"CCA-LDA",33,0.00106134334690968,0.000140093655041919
47,"CCA-LDA",34,0.000756124182400432,4.82993633082639e-05
47,"CCA-LDA",35,0.000285351975675608,9.26203279940967e-06
47,"CCA-LDA",36,5.92589241590681e-09,0.000272974730306302
47,"CCA-LDA",37,8.94962868361619e-14,0.000102117969371038
47,"CCA-LDA",38,2.82318942047694e-66,0.00139713538457068
47,"CCA-LDA",39,9.45749002644208e-09,2.23234430296564e-07
47,"PCA-LDA",2,0.14030198824656,0.359014928328249
47,"PCA-LDA",3,0.142133281095007,0.358548375162803
47,"PCA-LDA",4,0.136616688586074,0.307365230242891
47,"PCA-LDA",5,0.11236014749618,0.261270962571832
47,"PCA-LDA",6,0.149662710089358,0.278263735468675
47,"PCA-LDA",7,0.183689674027589,0.225143194589845
47,"PCA-LDA",8,0.181750893856521,0.211250255621498
47,"PCA-LDA",9,0.174692717648963,0.227057090727751
47,"PCA-LDA",10,0.18221661053985,0.216416137162095
47,"PCA-LDA",11,0.169529810993772,0.132533655063715
47,"PCA-LDA",12,0.167169352146745,0.122173253381028
47,"PCA-LDA",13,0.158123638681191,0.126501004084477
47,"PCA-LDA",14,0.15177505262735,0.124318610335734
47,"PCA-LDA",15,0.146754613334537,0.0817757209996094
47,"PCA-LDA",16,0.143699354195671,0.0555795215400046
47,"PCA-LDA",17,0.143791387612513,0.0548132050976812
47,"PCA-LDA",18,0.133054351655372,0.0298582996680875
47,"PCA-LDA",19,0.133023681921858,0.0299866191034201
47,"PCA-LDA",20,0.134308316077119,0.0263234967296045
47,"PCA-LDA",21,0.10337183122002,0.0192482076123229
47,"PCA-LDA",22,0.101945908637442,0.0197591838452877
47,"PCA-LDA",23,0.103578218360096,0.0172199552169152
47,"PCA-LDA",24,0.0642468117230138,0.0491812642155375
47,"PCA-LDA",25,0.053036654366107,0.05074244013175
47,"PCA-LDA",26,0.040896113850435,0.0535495873747113
47,"PCA-LDA",27,0.0370971150391415,0.0542835817038419
47,"PCA-LDA",28,0.019635756374084,0.0449904076779899
47,"PCA-LDA",29,0.0137339173449862,0.0524790453510009
47,"PCA-LDA",30,0.012033721725647,0.0549432559780647
47,"PCA-LDA",31,0.00917601971889997,0.0418678492436694
47,"PCA-LDA",32,0.00164473215751939,0.0378198763713965
47,"PCA-LDA",33,0.000888844004973174,0.0390206029783066
47,"PCA-LDA",34,0.00280625133077993,0.0152525540043398
47,"PCA-LDA",35,0.00959611733533338,0.003738124318658
47,"PCA-LDA",36,0.0153810224575137,0.000320104436557342
47,"PCA-LDA",37,0.00231716565637364,3.44341455435243e-06
47,"PCA-LDA",38,0.000719508180270818,4.34906089791583e-07
47,"PCA-LDA",39,1.22193214153593e-102,6.44810931335317e-12
48,"CCA-LDA",2,0.171009536270395,0.256144011102529
48,"CCA-LDA",3,0.104023051899929,0.225348753244845
48,"CCA-LDA",4,0.0900099214882295,0.229945888949052
48,"CCA-LDA",5,0.0933480589418707,0.227832199623547
48,"CCA-LDA",6,0.0931602460657353,0.109813357425337
48,"CCA-LDA",7,0.113966730680755,0.138404149714171
48,"CCA-LDA",8,0.0997879903751869,0.106254562744105
48,"CCA-LDA",9,0.0914393900637048,0.110861041254371
48,"CCA-LDA",10,0.0911734257346902,0.11132114688488
48,"CCA-LDA",11,0.0623143998191352,0.0796860430248137
48,"CCA-LDA",12,0.0422696185469463,0.0674393067669064
48,"CCA-LDA",13,0.0394769305076222,0.047058376509212
48,"CCA-LDA",14,0.035155374773776,0.0503994558398988
48,"CCA-LDA",15,0.0299731386371454,0.037872069353844
48,"CCA-LDA",16,0.0419678759970161,0.0241847374114819
48,"CCA-LDA",17,0.0400705880680732,0.0149239882340539
48,"CCA-LDA",18,0.0486491609205873,0.013687673823284
48,"CCA-LDA",19,0.0544696975062211,0.017136083900987
48,"CCA-LDA",20,0.0422767302565442,0.0192931981505988
48,"CCA-LDA",21,0.0424767174554897,0.0192583382730872
48,"CCA-LDA",22,0.0420788667181959,0.0207875596956886
48,"CCA-LDA",23,0.0416837804293895,0.0207751709195396
48,"CCA-LDA",24,0.0416062229917464,0.0211551710755997
48,"CCA-LDA",25,0.0410425338784692,0.023473342512336
48,"CCA-LDA",26,0.0389935540546633,0.0225209011951113
48,"CCA-LDA",27,0.0381498662488008,0.0201575979658093
48,"CCA-LDA",28,0.0369913946975205,0.0335388101094142
48,"CCA-LDA",29,0.0027111154135711,0.0413346605276379
48,"CCA-LDA",30,0.00295802438516612,0.0570908450183729
48,"CCA-LDA",31,0.00499526022224236,0.0742173831396116
48,"CCA-LDA",32,0.00561786758765577,0.075064453835964
48,"CCA-LDA",33,0.0044456236245809,0.0326562327436312
48,"CCA-LDA",34,0.00520123294718914,0.0196919589685189
48,"CCA-LDA",35,0.00169343108511206,0.0585659434264802
48,"CCA-LDA",36,9.35138474237424e-05,0.0233824628543777
48,"CCA-LDA",37,0.00156210885054841,0.000936314457535899
48,"CCA-LDA",38,0.00156349698444766,0.00758056469936217
48,"CCA-LDA",39,0.000519903540474201,0.0032862077969034
48,"PCA-LDA",2,0.192752813363063,0.17749164245332
48,"PCA-LDA",3,0.17854860050666,0.0927413213384553
48,"PCA-LDA",4,0.149549176763616,0.0936577557323599
48,"PCA-LDA",5,0.148649958089989,0.138896895307283
48,"PCA-LDA",6,0.145909535465131,0.156443869934739
48,"PCA-LDA",7,0.145091373095535,0.15740232371876
48,"PCA-LDA",8,0.139418959192357,0.154926215716234
48,"PCA-LDA",9,0.139323465426929,0.154078840685513
48,"PCA-LDA",10,0.140125215626417,0.152683732690891
48,"PCA-LDA",11,0.137548081275491,0.161497413133137
48,"PCA-LDA",12,0.127252361804445,0.167459361616629
48,"PCA-LDA",13,0.118847445612593,0.183802390768313
48,"PCA-LDA",14,0.121339588058151,0.168816358471306
48,"PCA-LDA",15,0.117746936877853,0.179624036461314
48,"PCA-LDA",16,0.112599623336868,0.178848855415187
48,"PCA-LDA",17,0.120694907822282,0.166235393756735
48,"PCA-LDA",18,0.124829014646109,0.160582007781382
48,"PCA-LDA",19,0.115150982877384,0.15308977623785
48,"PCA-LDA",20,0.113948209346959,0.149945254924472
48,"PCA-LDA",21,0.11235484969563,0.149360562861919
48,"PCA-LDA",22,0.104419094890441,0.112471781330009
48,"PCA-LDA",23,0.0999604120870671,0.100984154955041
48,"PCA-LDA",24,0.0962433308429511,0.0970428061468542
48,"PCA-LDA",25,0.0882151367795177,0.121003427269564
48,"PCA-LDA",26,0.0592707300048358,0.0307825553600222
48,"PCA-LDA",27,0.0550122294002834,0.0309767579915539
48,"PCA-LDA",28,0.0541721224055241,0.0330172763215496
48,"PCA-LDA",29,0.0319861551678777,0.012411031756934
48,"PCA-LDA",30,0.0296671490899922,0.0111024133652907
48,"PCA-LDA",31,0.0246958080132333,0.0108296912765471
48,"PCA-LDA",32,0.0130908697095304,0.00636347457519366
48,"PCA-LDA",33,0.0125090834463313,0.00650516770673608
48,"PCA-LDA",34,0.0154034222081789,0.00120738890696208
48,"PCA-LDA",35,0.015753158078361,0.00111235525780064
48,"PCA-LDA",36,0.0154468977310998,3.78603486013687e-05
48,"PCA-LDA",37,0.00823638549200371,4.15473398807921e-05
48,"PCA-LDA",38,0.000130176641799052,8.30255292331787e-08
48,"PCA-LDA",39,0.000141114645632973,3.91172878530755e-13
49,"CCA-LDA",2,0.104966607780296,0.336046586883984
49,"CCA-LDA",3,0.0543301033116656,0.305648062841678
49,"CCA-LDA",4,0.0523578133852837,0.294929787700412
49,"CCA-LDA",5,0.051525336913622,0.299559446644301
49,"CCA-LDA",6,0.0588416206502066,0.19412861171839
49,"CCA-LDA",7,0.0587102224728845,0.19473343305221
49,"CCA-LDA",8,0.0558864956009919,0.175137592982782
49,"CCA-LDA",9,0.0739049923582716,0.165758007587747
49,"CCA-LDA",10,0.0728039484691777,0.168658575067441
49,"CCA-LDA",11,0.0824009090220991,0.170809508585157
49,"CCA-LDA",12,0.0312567929209684,0.0886320760021735
49,"CCA-LDA",13,0.0235786917328638,0.0697712054159069
49,"CCA-LDA",14,0.00775582831291793,0.0718620578654402
49,"CCA-LDA",15,0.0129239905404819,0.0863008029122326
49,"CCA-LDA",16,0.0150101857059021,0.0862382110004876
49,"CCA-LDA",17,0.00859933105612492,0.0726162481438219
49,"CCA-LDA",18,0.012393784361215,0.0744439966076449
49,"CCA-LDA",19,0.00806044435679584,0.0702200269981655
49,"CCA-LDA",20,0.0089014974901119,0.0772349130703712
49,"CCA-LDA",21,0.000146290298201524,0.112809280413976
49,"CCA-LDA",22,0.00012191656169991,0.0930025140894926
49,"CCA-LDA",23,0.00242301217315658,0.0924762936406105
49,"CCA-LDA",24,0.00165390006119514,0.0789081634836367
49,"CCA-LDA",25,0.00184992609314095,0.0914532459516982
49,"CCA-LDA",26,0.00104602569754021,0.0696957507425365
49,"CCA-LDA",27,0.000381999462483571,0.0667664433054412
49,"CCA-LDA",28,0.00208051522707625,0.0623268530700818
49,"CCA-LDA",29,0.00208252836579224,0.0622203796947539
49,"CCA-LDA",30,0.00309154072935861,0.086367064315198
49,"CCA-LDA",31,7.08248367647295e-05,0.0331043856851813
49,"CCA-LDA",32,0.0059250071855098,0.0254942141230507
49,"CCA-LDA",33,0.00979534437304059,0.0328761512739446
49,"CCA-LDA",34,0.014001319143849,0.0620752254906939
49,"CCA-LDA",35,0.00336777326549333,0.060232986442159
49,"CCA-LDA",36,0.000432054883005783,0.015340675895421
49,"CCA-LDA",37,1.39915251534166e-05,0.057654722996571
49,"CCA-LDA",38,0.000307296999341648,0.0478876565867891
49,"CCA-LDA",39,0.00243448526240718,0.000263098379981823
49,"PCA-LDA",2,0.183405118859374,0.252233314245946
49,"PCA-LDA",3,0.171141338353713,0.2379864548241
49,"PCA-LDA",4,0.169757773773771,0.235126870257242
49,"PCA-LDA",5,0.164529363778579,0.231826493537201
49,"PCA-LDA",6,0.166853327938619,0.22122678712866
49,"PCA-LDA",7,0.162644944958096,0.207734695202603
49,"PCA-LDA",8,0.161191013079717,0.17331535556741
49,"PCA-LDA",9,0.161907426310672,0.178443157415805
49,"PCA-LDA",10,0.140005444586343,0.187288448054298
49,"PCA-LDA",11,0.0979599385196114,0.168647430897206
49,"PCA-LDA",12,0.0914496721950925,0.171440729712989
49,"PCA-LDA",13,0.0940253090891403,0.165636258959265
49,"PCA-LDA",14,0.0950653263976999,0.168556166815303
49,"PCA-LDA",15,0.100568323930586,0.151267343346194
49,"PCA-LDA",16,0.0950720413717741,0.165635157413266
49,"PCA-LDA",17,0.0945708598975535,0.155693183091206
49,"PCA-LDA",18,0.090042304953041,0.144070291489909
49,"PCA-LDA",19,0.0892632415418597,0.143877883341702
49,"PCA-LDA",20,0.0892095098395569,0.130065688200055
49,"PCA-LDA",21,0.0905855946122025,0.112431103014885
49,"PCA-LDA",22,0.0868591661010917,0.114637770781253
49,"PCA-LDA",23,0.0811479659607432,0.114584721971155
49,"PCA-LDA",24,0.0835096773391907,0.0997871423758131
49,"PCA-LDA",25,0.0828129990536299,0.101938397255438
49,"PCA-LDA",26,0.0814523902492625,0.0796733777349396
49,"PCA-LDA",27,0.0742052806399069,0.0863513496514259
49,"PCA-LDA",28,0.0649512716601034,0.0819908091902519
49,"PCA-LDA",29,0.0644363392165081,0.0836792934769217
49,"PCA-LDA",30,0.0112332474501684,0.0988222029774416
49,"PCA-LDA",31,0.00979006197105372,0.102182335055687
49,"PCA-LDA",32,0.00509548330602337,0.056995076439176
49,"PCA-LDA",33,0.00257530320257325,0.0420826521005739
49,"PCA-LDA",34,0.00066965894716897,0.0281447568971363
49,"PCA-LDA",35,0.000900040232122069,0.0262229123031562
49,"PCA-LDA",36,0.000370860022773957,0.0208007120138183
49,"PCA-LDA",37,6.14868756721041e-08,0.008867451640245
49,"PCA-LDA",38,3.84047470081789e-07,0.00777090423526515
49,"PCA-LDA",39,3.90695420909657e-48,0.000539846736607714
50,"CCA-LDA",2,0.145775157666401,0.264933678640669
50,"CCA-LDA",3,0.0974385475839536,0.20742420382072
50,"CCA-LDA",4,0.1159282521307,0.200779653098279
50,"CCA-LDA",5,0.128444050369703,0.192758666402429
50,"CCA-LDA",6,0.0766255882937613,0.134653456192406
50,"CCA-LDA",7,0.0767186913987822,0.134432365922049
50,"CCA-LDA",8,0.0796253791526645,0.12968721144694
50,"CCA-LDA",9,0.0806462274895702,0.122151378899961
50,"CCA-LDA",10,0.0669301308921305,0.109770990922631
50,"CCA-LDA",11,0.051403170469921,0.125469326815068
50,"CCA-LDA",12,0.0511109847185277,0.11835176443546
50,"CCA-LDA",13,0.024065259872771,0.0870017637580352
50,"CCA-LDA",14,0.0202027372490875,0.0791341252906642
50,"CCA-LDA",15,0.0127979293554768,0.0861656891894663
50,"CCA-LDA",16,0.0063887971575153,0.080078338102735
50,"CCA-LDA",17,0.00938200883512482,0.0561466897425147
50,"CCA-LDA",18,0.0089470926909128,0.0563099517698284
50,"CCA-LDA",19,0.00391434126717083,0.0573524272180124
50,"CCA-LDA",20,0.00427108485893395,0.0553902421648618
50,"CCA-LDA",21,0.00275836750170318,0.0516417392351824
50,"CCA-LDA",22,0.00280345706313069,0.0506496148715444
50,"CCA-LDA",23,0.00232016862869407,0.0506017735569216
50,"CCA-LDA",24,0.00117153388648996,0.0480830240173749
50,"CCA-LDA",25,0.000190786392338129,0.050940761653245
50,"CCA-LDA",26,6.58173234200067e-06,0.0281461247543147
50,"CCA-LDA",27,2.15066966782614e-05,0.0491804132087179
50,"CCA-LDA",28,2.21599161686979e-06,0.0629523402775439
50,"CCA-LDA",29,1.88719395722188e-06,0.0629010044099912
50,"CCA-LDA",30,0.000265997342506809,0.047345619901763
50,"CCA-LDA",31,0.000206298506174871,0.0564364969222786
50,"CCA-LDA",32,0.000223721010009503,0.0503155412719752
50,"CCA-LDA",33,3.72117331069838e-05,0.0164482833925322
50,"CCA-LDA",34,9.6080158971142e-08,0.0503216640804163
50,"CCA-LDA",35,6.51619037400254e-09,0.0110044128592833
50,"CCA-LDA",36,1.82885179959217e-25,2.29113368197057e-05
50,"CCA-LDA",37,2.46518175559663e-23,2.14814711877348e-05
50,"CCA-LDA",38,1.47466016272601e-23,1.74898197371496e-05
50,"CCA-LDA",39,6.21322016443216e-14,7.37450949170418e-07
50,"PCA-LDA",2,0.165221696033486,0.244791250959481
50,"PCA-LDA",3,0.177266172878849,0.110545219853881
50,"PCA-LDA",4,0.180641868143932,0.0603010412972814
50,"PCA-LDA",5,0.17407520506394,0.0559770959377519
50,"PCA-LDA",6,0.170655747419485,0.0603983458513929
50,"PCA-LDA",7,0.171350100314005,0.0520058572459413
50,"PCA-LDA",8,0.167323153809944,0.076055624629866
50,"PCA-LDA",9,0.162230460263935,0.0750900999396908
50,"PCA-LDA",10,0.165380084513703,0.0763477596589351
50,"PCA-LDA",11,0.163862913037161,0.0925066216337823
50,"PCA-LDA",12,0.159289472678177,0.0929093524716242
50,"PCA-LDA",13,0.15944645564958,0.0917982756929785
50,"PCA-LDA",14,0.159181948025647,0.0914404135541612
50,"PCA-LDA",15,0.154184921218069,0.104543641598033
50,"PCA-LDA",16,0.15228798359647,0.102359010354635
50,"PCA-LDA",17,0.155878159264503,0.0733480853651949
50,"PCA-LDA",18,0.0874159427162014,0.0796889206624102
50,"PCA-LDA",19,0.0889454800682069,0.0776368298560201
50,"PCA-LDA",20,0.0739624910635075,0.0888188508406468
50,"PCA-LDA",21,0.0786303565199677,0.0728537383155298
50,"PCA-LDA",22,0.0820119741657328,0.0830523286697833
50,"PCA-LDA",23,0.0894788120060939,0.0809803318204643
50,"PCA-LDA",24,0.0892125715358807,0.0813001913153832
50,"PCA-LDA",25,0.0777841480846273,0.0419015256805819
50,"PCA-LDA",26,0.0609350270739497,0.00556869254922789
50,"PCA-LDA",27,0.0508960633333115,0.0106995247704505
50,"PCA-LDA",28,0.0508632171679507,0.0107228250391336
50,"PCA-LDA",29,0.0592089665991329,0.00574547516008365
50,"PCA-LDA",30,0.0492404035504918,0.00617977584002439
50,"PCA-LDA",31,0.0591221245343314,0.000291791761746689
50,"PCA-LDA",32,0.0560046350433441,0.000332183343850488
50,"PCA-LDA",33,0.0419046777074571,0.00107103883081233
50,"PCA-LDA",34,0.0470682127814135,0.00117835846183849
50,"PCA-LDA",35,0.0127343958109593,0.000287121598924898
50,"PCA-LDA",36,0.0105434515216457,6.60532591874839e-05
50,"PCA-LDA",37,0.00411150338903215,0.000257519856252754
50,"PCA-LDA",38,4.85222416448233e-07,0.000570422028793259
50,"PCA-LDA",39,0,1.08552168156123e-11
51,"CCA-LDA",2,0.18344098563016,0.279433565481917
51,"CCA-LDA",3,0.10634238342688,0.228612723603289
51,"CCA-LDA",4,0.0947711388681448,0.221207311821509
51,"CCA-LDA",5,0.097738002722539,0.219875240519256
51,"CCA-LDA",6,0.10036221111713,0.105275811353899
51,"CCA-LDA",7,0.105410009905344,0.107096178105612
51,"CCA-LDA",8,0.110928701030613,0.101549860856244
51,"CCA-LDA",9,0.0948710584159552,0.0870256918105628
51,"CCA-LDA",10,0.0911928405620014,0.100235331437543
51,"CCA-LDA",11,0.0699579924478245,0.0484754156525705
51,"CCA-LDA",12,0.0523051267300519,0.0324729825916148
51,"CCA-LDA",13,0.0412463224255922,0.033607437885676
51,"CCA-LDA",14,0.0280096741520217,0.0231095220450884
51,"CCA-LDA",15,0.0296713167866393,0.0146191052034656
51,"CCA-LDA",16,0.014047374635448,0.0268907053914018
51,"CCA-LDA",17,0.00894173024355467,0.0255747061539567
51,"CCA-LDA",18,0.014456464519762,0.0239517865262125
51,"CCA-LDA",19,0.00281593812886048,0.051501336936342
51,"CCA-LDA",20,0.00749157368366881,0.0538819110965551
51,"CCA-LDA",21,0.0142292338953893,0.0600901805218585
51,"CCA-LDA",22,0.0124644083210086,0.0607100390992971
51,"CCA-LDA",23,0.0287868966883531,0.0685702044937383
51,"CCA-LDA",24,0.0418427943572638,0.0712883150443132
51,"CCA-LDA",25,0.0421962260253387,0.074845856317061
51,"CCA-LDA",26,0.0205773028383329,0.0837325312998274
51,"CCA-LDA",27,0.000372318965712801,0.0438875164644884
51,"CCA-LDA",28,0.0027822702617875,0.0317995196565781
51,"CCA-LDA",29,0.00634782066638382,0.0357851376046705
51,"CCA-LDA",30,0.00310276784901176,0.0319277282157239
51,"CCA-LDA",31,0.00873987580528339,0.0343975202027657
51,"CCA-LDA",32,8.58271550427364e-05,0.0248941889843022
51,"CCA-LDA",33,8.327648702211e-06,0.0205584483688905
51,"CCA-LDA",34,0.000445470686000098,0.00852508653456644
51,"CCA-LDA",35,0.000994099326490873,0.0015451639649266
51,"CCA-LDA",36,0.00101782789641681,0.00155446273443796
51,"CCA-LDA",37,0.000549841087332846,0.00116600785601683
51,"CCA-LDA",38,1.98729502588912e-06,0.000932242517893257
51,"CCA-LDA",39,3.49254804166499e-06,0.00274173560742667
51,"PCA-LDA",2,0.155652277921384,0.304667329574363
51,"PCA-LDA",3,0.153450160494263,0.237442272968496
51,"PCA-LDA",4,0.125092157687202,0.239662778339731
51,"PCA-LDA",5,0.139256118002779,0.228070675891041
51,"PCA-LDA",6,0.137066662346164,0.238447104294672
51,"PCA-LDA",7,0.133759428637291,0.164552232704838
51,"PCA-LDA",8,0.124364211169154,0.146067823225341
51,"PCA-LDA",9,0.12217867771557,0.154117090105408
51,"PCA-LDA",10,0.12287746927433,0.157157541199939
51,"PCA-LDA",11,0.108572546610528,0.179765012496225
51,"PCA-LDA",12,0.101646215631122,0.18397792681868
51,"PCA-LDA",13,0.102977306687217,0.11851514676605
51,"PCA-LDA",14,0.108899809607419,0.105784190157357
51,"PCA-LDA",15,0.0930833954033561,0.137100176923587
51,"PCA-LDA",16,0.0928707890831216,0.137542507345429
51,"PCA-LDA",17,0.0927474022087947,0.138922158088538
51,"PCA-LDA",18,0.0675082219198952,0.154246263364959
51,"PCA-LDA",19,0.0637668535569121,0.153673331456269
51,"PCA-LDA",20,0.0635735536091331,0.14222790552197
51,"PCA-LDA",21,0.0726331515425954,0.0707781814007441
51,"PCA-LDA",22,0.0392509184563579,0.0370539033626992
51,"PCA-LDA",23,0.0365024061304774,0.0389104569094198
51,"PCA-LDA",24,0.0357990049828683,0.0339956195006407
51,"PCA-LDA",25,0.0389213683200643,0.028132146912592
51,"PCA-LDA",26,0.0390637893618418,0.0221438710898568
51,"PCA-LDA",27,0.0144122000749134,0.0285734323331546
51,"PCA-LDA",28,0.0142042576130893,0.0274146459696968
51,"PCA-LDA",29,0.0125843015020564,0.0192637266549446
51,"PCA-LDA",30,0.0113620952856997,0.0201727734995595
51,"PCA-LDA",31,0.00634652857616602,0.0263272746618793
51,"PCA-LDA",32,0.00686755771139783,0.0232216671178506
51,"PCA-LDA",33,0.000499527737241244,0.0456138374742885
51,"PCA-LDA",34,0.000513611343873783,0.0501991766978
51,"PCA-LDA",35,5.53023770940153e-05,0.00217892776138592
51,"PCA-LDA",36,8.90705487512841e-05,0.0012301452578011
51,"PCA-LDA",37,0.000128559041641487,3.89315077256064e-06
51,"PCA-LDA",38,1.95654752686715e-07,3.48102272302143e-09
51,"PCA-LDA",39,2.01662397072068e-07,3.42307103284412e-09
52,"CCA-LDA",2,0.146910280470968,0.286227792159631
52,"CCA-LDA",3,0.116531669133943,0.20270459098269
52,"CCA-LDA",4,0.119659332657548,0.19139137988704
52,"CCA-LDA",5,0.117981819469102,0.191807881390308
52,"CCA-LDA",6,0.089737820363337,0.0971360273869496
52,"CCA-LDA",7,0.0879719437289536,0.115266549817242
52,"CCA-LDA",8,0.0767746275521825,0.0913283856687718
52,"CCA-LDA",9,0.0767190921558055,0.0912472951993415
52,"CCA-LDA",10,0.0751425901806854,0.0872546636293311
52,"CCA-LDA",11,0.0731363806020443,0.0747662474862936
52,"CCA-LDA",12,0.0309007255527797,0.0576808329410185
52,"CCA-LDA",13,0.0347182347259754,0.0643554048151328
52,"CCA-LDA",14,0.0694161467244492,0.0665483660886683
52,"CCA-LDA",15,0.0452316168733543,0.0382231323322378
52,"CCA-LDA",16,0.0386098985399794,0.0504580124203553
52,"CCA-LDA",17,0.0242288610196487,0.0440938909886716
52,"CCA-LDA",18,0.0171730589130541,0.0476164433726309
52,"CCA-LDA",19,0.0176768919825067,0.047850138500868
52,"CCA-LDA",20,0.0110459847007748,0.0464276032668913
52,"CCA-LDA",21,0.015106333360508,0.0488969949366272
52,"CCA-LDA",22,0.0352788273013561,0.0652472401714094
52,"CCA-LDA",23,0.049848277327203,0.0837555253156313
52,"CCA-LDA",24,0.0462257662310405,0.0965596494121237
52,"CCA-LDA",25,0.0338773246515849,0.0972520015456271
52,"CCA-LDA",26,0.000291289304633465,0.0698522482816752
52,"CCA-LDA",27,0.000166075539765451,0.0583255029603826
52,"CCA-LDA",28,0.000154967680702433,0.0543480499485282
52,"CCA-LDA",29,3.12089462812569e-05,0.040694812328922
52,"CCA-LDA",30,0.000143179921282582,0.0343238214221992
52,"CCA-LDA",31,0.000662443110927174,0.0559225053587143
52,"CCA-LDA",32,0.000472431335502621,0.0380944085321364
52,"CCA-LDA",33,0.000328739590881239,0.0263469847242961
52,"CCA-LDA",34,3.28955486586092e-07,0.0299280955467498
52,"CCA-LDA",35,0.00914422827776343,0.00617481166894382
52,"CCA-LDA",36,0.0385271316240091,0.0213764011975522
52,"CCA-LDA",37,0.0377782554133799,0.0225033693572229
52,"CCA-LDA",38,0.0596196794945911,0.0243389790459335
52,"CCA-LDA",39,0.0653186002350954,0.0222625669914515
52,"PCA-LDA",2,0.200165127987795,0.251048089854885
52,"PCA-LDA",3,0.191179995453831,0.25805418091587
52,"PCA-LDA",4,0.177068966063516,0.234721238449243
52,"PCA-LDA",5,0.173286841647744,0.195269727283023
52,"PCA-LDA",6,0.127231284033116,0.141899612764073
52,"PCA-LDA",7,0.127511038745096,0.136930637418161
